Skladowa H, Regulator Alfa, Regulator Beta, Uchyb Alfa, Uchyb Beta, PWM, Reg Alfa Rate, Reg Beta Rate
5000.0,-338.46857,52.073833,-39.355835,-2.040924,7548.0,977.75934,2028.4594,
5000.0,-451.91766,1.108314,-21.555983,-2.959198,7291.0,265.98343,2012.6003,
5000.0,-272.00223,1.4521863,9.383961,-1.405426,7291.0,272.895,1983.0353,
5000.0,-211.55835,5.6983685,19.388857,-0.5168152,7291.0,437.8977,2004.7544,
5000.0,-84.03778,16.470432,32.205006,0.8562546,7557.0,525.7742,2013.082,
5000.0,-65.76538,17.511665,35.775414,1.302742,7585.0,525.7742,2013.082,
5000.0,-33.397675,28.522076,37.52046,1.4878311,7599.0,525.7742,2013.082,
5000.0,-20.065308,22.506428,37.52046,1.4878311,7599.0,525.7742,2013.082,
5000.0,10.681152,28.670565,38.49206,1.3981171,7675.0,620.3594,2024.1488,
5000.0,214.71977,31.084204,-22.884367,-0.36999512,8243.0,1057.172,2036.0836,
5000.0,0.0,24.94613,-26.791878,-0.50730133,8243.0,1057.172,2036.0836,
5000.0,111.465454,36.689297,-32.257217,-0.9748688,8028.0,1057.172,2036.0836,
5000.0,-301.2848,36.6787,-32.728004,-2.0541763,7614.0,898.8156,2031.6567,
5000.0,-471.14612,26.873768,-18.571985,-2.3088913,7386.0,301.93185,2023.7731,
5000.0,-336.62915,19.22568,-18.571985,-2.3088913,7352.0,301.93185,2023.7731,
5000.0,-295.40778,27.140429,-18.571985,-2.3088913,7371.0,301.93185,2023.7731,
5000.0,-181.24103,21.09048,25.079107,-1.9957962,7445.0,656.03015,2023.8691,
5000.0,0.0,25.032274,28.30339,-3.2249908,8184.0,628.62085,2052.77,
5000.0,450.92343,18.462605,9.276648,-2.461609,8612.0,4514.1606,1837.1946,
5000.0,0.0,25.017578,9.276648,-2.461609,8612.0,4514.1606,1837.1946,
5000.0,205.70279,36.481754,9.276648,-2.461609,8076.0,1057.2045,2034.6464,
5000.0,0.0,25.020561,9.276648,-2.461609,8076.0,1057.2045,2034.6464,
5000.0,66.46156,39.315037,-35.255535,-2.8634644,7952.0,922.97974,2037.9006,
5000.0,24.280548,34.078114,-38.711246,-3.7151031,7952.0,876.3032,2039.7863,
5000.0,23.66066,33.850445,-39.129387,-3.8268967,7911.0,876.3032,2039.7863,
5000.0,10.414124,32.36456,-39.129387,-3.8268967,7911.0,865.9807,2037.4641,
5000.0,5.493164,32.90228,-39.68552,-4.1084137,7893.0,856.6211,2031.5,
5000.0,-4.7779083,35.268764,-39.974438,-4.5183487,7893.0,854.8538,2033.1034,
5000.0,-3.9196014,35.045578,-39.974438,-4.5183487,7876.0,836.52466,2037.3275,
5000.0,-5.941391,30.90796,-39.974438,-4.5183487,7876.0,836.52466,2037.3275,
5000.0,-6.3705444,31.196766,-39.181362,-5.492401,7868.0,835.6936,2033.922,
5000.0,-4.5776367,27.05946,-39.181362,-5.492401,7865.0,839.0942,2029.6495,
5000.0,0.0,25.059206,-38.658474,-5.9080353,7873.0,843.2721,2030.2864,
5000.0,-0.4005432,27.424921,-38.658474,-5.9080353,7873.0,843.2721,2030.2864,
5000.0,-2.8324127,29.409634,-38.54377,-6.021118,7873.0,841.34467,2026.456,
5000.0,-237.67471,-2.9878047,-24.561129,-7.075142,7551.0,480.7993,2045.2054,
5000.0,-210.04677,-0.6471376,-21.020124,-6.4926605,7551.0,480.7993,2045.2054,
5000.0,-73.59505,-4.4572415,-10.128364,-3.2327805,7665.0,668.665,1975.1605,
5000.0,-62.26778,0.55469584,-10.128364,-3.2327805,7665.0,668.665,1975.1605,
5000.0,-43.302773,8.615346,-10.128364,-3.2327805,7665.0,706.10864,1998.8728,
5000.0,-19.655228,17.418247,-5.359644,-1.3384628,7742.0,727.61664,2013.6725,
5000.0,-6.405711,22.75372,-5.359644,-1.3384628,7758.0,736.2706,2021.8029,
5000.0,-4.066825,23.744364,-5.359644,-1.3384628,7759.0,741.00073,2022.026,
5000.0,-3.4815073,23.24821,-5.359644,-1.3384628,7759.0,741.00073,2022.026,
5000.0,-1.9907951,24.391901,-2.5449169,-0.22740936,7767.0,745.8844,2024.9913,
5000.0,0.0,25.002085,-2.518142,-0.21116638,7767.0,745.8844,2024.9913,
5000.0,-1.4334917,25.059402,-2.5084996,-0.21390533,7767.0,745.8844,2024.9913,
5000.0,-0.64373016,25.517063,-2.481665,-0.20658875,7767.0,745.8844,2024.9913,
5000.0,-0.21457672,24.696924,-2.481665,-0.20658875,7767.0,745.8844,2024.9913,
5000.0,-0.111460686,25.478844,-2.4552844,-0.1981659,7746.0,744.369,2002.464,
5000.0,-0.8046627,24.086435,-2.448679,-0.19182587,7748.0,745.67737,2002.3428,
5000.0,0.041127205,24.50597,-2.430218,-0.18946838,7747.0,745.0621,2002.4973,
5000.0,0.28848648,25.040035,-2.4174943,-0.18782043,7746.0,744.9499,2002.3953,
5000.0,-0.18954277,24.88741,-2.429659,-0.18589783,7747.0,745.15314,2002.5277,
5000.0,0.0,25.001722,-2.440332,-0.17706299,7747.0,745.15314,2002.5277,
5000.0,0.38266182,25.82184,-2.440332,-0.17706299,7747.0,745.15314,2002.5277,
5000.0,0.5811453,25.554855,-2.4493184,-0.17082977,7749.0,745.15314,2002.5277,
5000.0,-0.7981062,24.906414,-2.4482212,-0.17445374,7746.0,745.70166,2002.516,
5000.0,-0.5990267,25.115997,-2.4641643,-0.15556335,7747.0,745.5783,2002.434,
5000.0,0.40888786,25.879076,-2.4631023,-0.16511536,7747.0,745.5783,2002.434,
5000.0,0.0,25.001728,-2.4631023,-0.16511536,7747.0,745.5783,2002.434,
5000.0,1.2558699,25.078033,-2.4631023,-0.16511536,7749.0,742.9519,2002.46,
5000.0,-0.27656555,24.791954,-2.4464355,-0.1761322,7749.0,742.9519,2002.46,
5000.0,-0.5799532,25.402172,-2.4464355,-0.1761322,7747.0,742.9519,2002.46,
5000.0,0.9179115,25.383171,-2.4464355,-0.1761322,7748.0,745.0742,2002.4794,
5000.0,-0.0059604645,25.592999,-2.4464355,-0.1761322,7748.0,745.0742,2002.4794,
5000.0,-0.26881695,25.230509,-2.4495318,-0.16582489,7748.0,745.7646,2002.4817,
5000.0,0.16212463,25.173336,-2.4544573,-0.16636658,7748.0,745.7646,2002.4817,
5000.0,-0.9983778,25.344841,-2.453391,-0.1504364,7747.0,746.3472,2002.6024,
5000.0,0.0,25.00168,-2.453391,-0.1504364,7747.0,746.3472,2002.6024,
5000.0,-0.38266182,25.077963,-2.453391,-0.1504364,7747.0,743.2173,2002.4622,
5000.0,0.23543835,25.440388,-2.4347675,-0.1684494,7747.0,743.2173,2002.4622,
5000.0,1.129508,26.05084,-2.4379408,-0.1740799,7747.0,743.2173,2002.4622,
5000.0,0.5328655,24.582174,-2.4379408,-0.1740799,7747.0,743.2173,2002.4622,
5000.0,-0.6276369,24.544094,-2.4371252,-0.18920135,7747.0,744.78326,2002.4814,
5000.0,0.66399574,25.859884,-2.4156528,-0.15431213,7748.0,745.0747,2002.5934,
5000.0,0.8457899,24.544003,-2.4165063,-0.17757416,7747.0,745.0747,2002.5934,
5000.0,0.3540516,25.841187,-2.4254875,-0.1927948,7747.0,745.09216,2002.6184,
5000.0,1.5443563,24.906517,-2.4198518,-0.18832397,7747.0,745.0817,2002.6337,
5000.0,-0.23419146,25.21167,-2.4198518,-0.18832397,7747.0,745.0069,2002.4332,
5000.0,0.026671583,25.05981,-2.4198518,-0.18832397,7747.0,745.16345,2002.4031,
5000.0,0.16486444,24.890194,-2.4198518,-0.18832397,7747.0,745.15814,2002.5544,
5000.0,-0.58909667,23.21418,-2.4198518,-0.18832397,7747.0,745.2722,2002.61,
5000.0,0.18124348,25.008493,-2.4198518,-0.18832397,7747.0,745.2334,2002.4952,
5000.0,-0.6176226,25.335194,-2.4198518,-0.18832397,7747.0,745.201,2002.4955,
5000.0,-0.09142953,25.126747,-2.422253,-0.14624023,7747.0,745.192,2002.4723,
5000.0,0.5913849,25.928467,-2.422253,-0.14624023,7747.0,745.1546,2002.4375,
5000.0,0.32352275,25.0182,-2.4140437,-0.17611694,7747.0,745.27747,2002.4557,
5000.0,1.0617508,24.829332,-2.4140437,-0.17611694,7748.0,745.37225,2002.6713,
5000.0,1.2700647,24.20608,-2.4164891,-0.18222809,7748.0,745.3837,2002.5033,
5000.0,0.80533785,24.32146,-2.4164891,-0.18222809,7748.0,745.3837,2002.5033,
5000.0,0.86030453,24.558706,-2.4185672,-0.1807785,7748.0,745.45844,2002.3928,
5000.0,3.3902574,28.298092,-2.4185672,-0.1807785,7748.0,745.45844,2002.3928,
5000.0,-181.73346,22.277254,25.974403,-0.30981445,7645.0,637.1203,2002.4464,
5000.0,-123.858025,22.546265,32.05431,-0.27056122,7644.0,633.68054,2002.1671,
5000.0,-109.158844,24.187311,32.05431,-0.27056122,7628.0,625.5118,2002.302,
5000.0,-96.39351,24.09263,32.05431,-0.27056122,7628.0,625.5118,2002.302,
5000.0,-28.795685,24.134872,44.308945,-0.16754913,7619.0,616.09216,2002.3859,
5000.0,-10.137332,24.195602,45.4004,-0.1367569,7612.0,613.0448,2002.3728,
5000.0,4.58618,23.87244,46.166286,-0.08693695,7613.0,610.22296,2002.6272,
5000.0,367.29053,15.595492,44.372543,-0.49095917,7631.0,611.27673,2002.5878,
5000.0,536.2381,38.539112,14.914686,0.14957428,7776.0,692.2994,2003.0834,
5000.0,466.42517,28.92527,6.7136326,0.15099335,7776.0,692.2994,2003.0834,
5000.0,398.0082,33.02624,-1.9022511,0.07657623,7788.0,692.2994,2003.0834,
5000.0,302.83002,42.873447,-1.9022511,0.07657623,7805.0,799.2382,2005.0986,
5000.0,228.5658,39.908,-15.451409,-0.5452728,7805.0,814.54443,2003.8839,
5000.0,78.778366,41.95023,-32.00133,-2.5684738,7838.0,830.2696,2004.7361,
5000.0,49.222424,35.44718,-34.92283,-3.257965,7842.0,834.9318,2004.4202,
5000.0,40.8547,37.903526,-35.58251,-3.389923,7843.0,834.9318,2004.4202,
5000.0,26.664812,35.32766,-36.227707,-3.5694733,7843.0,834.9318,2004.4202,
5000.0,-315.615,-32.95201,12.61035,0.84174347,7667.0,705.79297,1994.3585,
5000.0,-209.85365,-6.668329,12.61035,0.84174347,7639.0,705.79297,1994.3585,
5000.0,-173.26479,-2.414859,12.61035,0.84174347,7639.0,705.79297,1994.3585,
5000.0,-47.010483,28.670008,12.61035,0.84174347,7626.0,632.09326,1992.9362,
5000.0,-31.375645,31.342852,37.75344,4.174919,7628.0,632.09326,1992.9362,
5000.0,-1.9938562,28.849083,39.119064,3.5486145,7628.0,628.7578,2002.6091,
5000.0,-9.077244,22.806355,39.119064,3.5486145,7628.0,627.7959,2003.5172,
5000.0,8.0231085,28.74512,39.119064,3.5486145,7628.0,627.7959,2003.5172,
5000.0,-3.8311465,29.505983,39.119064,3.5486145,7630.0,628.0613,2003.4796,
5000.0,454.26538,53.21643,-2.793045,1.051445,7782.0,790.08905,2003.808,
5000.0,316.0042,53.66215,-16.415524,-0.02002716,7782.0,812.3267,2006.714,
5000.0,277.52435,50.92124,-16.415524,-0.02002716,7782.0,812.3267,2006.714,
5000.0,239.34814,50.317482,-16.415524,-0.02002716,7782.0,812.3267,2006.714,
5000.0,-0.87371784,24.944073,-35.9596,-1.8785248,7848.0,847.434,2004.4686,
5000.0,49.774555,30.861311,-40.989853,-2.2938461,7848.0,847.434,2004.4686,
5000.0,19.233624,25.226671,-44.45621,-2.4334564,7848.0,857.1229,2002.7198,
5000.0,0.41572675,29.538815,-45.292934,-2.5135498,7862.0,859.3016,2002.5162,
5000.0,-1.9119762,48.968826,-45.308502,-2.6173553,7863.0,859.3016,2002.5162,
5000.0,6.1948986,26.623804,-45.172215,-2.95549,7861.0,859.29004,2003.6174,
5000.0,-5.736055,31.572062,-44.98131,-3.0891113,7862.0,859.29004,2003.6174,
5000.0,-3.633756,28.401976,-44.98131,-3.0891113,7862.0,858.07043,2002.886,
5000.0,-9.869566,24.98008,-44.98131,-3.0891113,7859.0,857.20593,2002.9126,
5000.0,-4.786886,26.93134,-44.07578,-3.2707825,7859.0,856.65125,2002.5061,
5000.0,-14.157032,28.91264,-43.35395,-3.1494827,7858.0,856.65125,2002.5061,
5000.0,-6.640319,26.141125,-43.0746,-3.1354675,7858.0,856.65125,2002.5061,
5000.0,-13.075971,27.260443,-43.0746,-3.1354675,7858.0,856.65125,2002.5061,
5000.0,-492.2285,20.551516,-42.397568,-3.141449,7750.0,767.14667,2001.4427,
5000.0,-538.99774,-21.498653,-5.8740144,-1.5856857,7783.0,767.14667,2001.4427,
5000.0,-463.17557,-23.946678,-5.8740144,-1.5856857,7783.0,767.14667,2001.4427,
5000.0,-320.94592,-5.957664,-5.8740144,-1.5856857,7783.0,655.9679,1994.537,
5000.0,-182.4714,9.515017,-5.8740144,-1.5856857,7632.0,640.13556,1994.7184,
5000.0,-67.87712,20.79533,38.6317,2.8432007,7620.0,621.85803,1998.3807,
5000.0,-29.109463,17.295479,44.969933,3.5979767,7618.0,621.85803,1998.3807,
5000.0,-28.66461,23.285305,44.969933,3.5979767,7618.0,621.85803,1998.3807,
5000.0,-1.2317771,24.728872,44.969933,3.5979767,7618.0,616.1114,2002.3447,
5000.0,-0.1205445,30.003256,46.420097,3.3477173,7618.0,616.1114,2002.3447,
5000.0,-3.1109927,27.244444,46.4923,3.2721786,7618.0,616.1114,2002.3447,
5000.0,2.5629828,26.296375,46.4923,3.2721786,7618.0,616.1114,2002.3447,
5000.0,-0.11168951,22.343796,46.606674,3.056961,7618.0,616.1114,2002.3447,
5000.0,2.6433196,22.105312,46.606674,3.056961,7618.0,616.1114,2002.3447,
5000.0,-3.254852,25.81235,46.516285,3.079506,7618.0,616.1114,2002.3447,
5000.0,7.487475,22.112957,46.16668,3.055107,7620.0,616.1114,2002.3447,
5000.0,9.118167,25.192963,45.889107,3.0322037,7619.0,616.1114,2002.3447,
5000.0,9.384856,29.96855,45.889107,3.0322037,7619.0,616.1114,2002.3447,
5000.0,7.875643,24.471184,45.42692,2.8587036,7621.0,618.54047,2003.5721,
5000.0,4.1493983,23.913351,45.28887,2.801567,7621.0,618.39307,2002.477,
5000.0,6.107558,26.793766,44.718178,2.9862595,7619.0,619.8298,2002.4308,
5000.0,1.7711078,19.996817,44.718178,2.9862595,7619.0,620.03485,2002.1666,
5000.0,1.3049413,22.04187,44.718178,2.9862595,7622.0,620.03485,2002.1666,
5000.0,3.3184402,22.297432,44.718178,2.9862595,7622.0,620.03485,2002.1666,
5000.0,3.8439522,22.951582,44.718178,2.9862595,7622.0,620.6414,2002.2617,
5000.0,3.8071911,23.19797,43.947132,3.182045,7623.0,620.7034,2002.4337,
5000.0,479.57245,50.58012,-0.70814943,1.0333099,7798.0,620.1093,2002.2822,
5000.0,328.0761,48.486652,-0.70814943,1.0333099,7810.0,815.5519,2005.2452,
5000.0,273.77042,52.401375,-19.891644,-0.28151703,7830.0,815.5519,2005.2452,
5000.0,106.30305,42.028267,-23.684504,-0.6119461,7841.0,815.5519,2005.2452,
5000.0,74.788124,30.284208,-23.684504,-0.6119461,7855.0,815.5519,2005.2452,
5000.0,51.3939,34.73653,-41.14329,-2.6785507,7855.0,857.88257,2003.8748,
5000.0,35.3219,27.546526,-41.14329,-2.6785507,7862.0,857.88257,2003.8748,
5000.0,0.9584349,24.735735,-41.14329,-2.6785507,7865.0,861.13776,2003.0066,
5000.0,16.104088,24.499294,-41.14329,-2.6785507,7865.0,861.13776,2003.0066,
5000.0,-13.245525,33.31311,-44.66118,-3.4280624,7865.0,863.98535,2002.393,
5000.0,-32.08339,50.367325,-44.23312,-3.7320786,7865.0,863.98535,2002.393,
5000.0,-33.840973,34.61367,-41.362373,-5.0350266,7854.0,853.4234,2004.207,
5000.0,-56.75464,23.354008,-38.90136,-5.2742004,7844.0,846.86176,2003.0691,
5000.0,-53.38782,24.5071,-36.52049,-5.299202,7837.0,846.86176,2003.0691,
5000.0,-628.9433,-21.146515,-32.608135,-5.166382,7801.0,759.9404,2001.8127,
5000.0,-611.2444,-21.861254,-32.608135,-5.166382,7801.0,759.9404,2001.8127,
5000.0,-509.64017,-13.517283,-1.1742953,-3.0704422,7801.0,759.9404,2001.8127,
5000.0,32.188103,103.11932,45.52764,-1.33712,7627.0,621.4973,2003.1045,
5000.0,12.523509,12.056782,45.52764,-1.33712,7654.0,635.65204,2012.1594,
5000.0,7.1944737,10.050315,45.52764,-1.33712,7654.0,639.20953,1999.9996,
5000.0,21.988647,5.830888,45.52764,-1.33712,7639.0,638.8804,1999.8458,
5000.0,9.641711,11.319125,45.52764,-1.33712,7639.0,638.8804,1999.8458,
5000.0,7.851469,11.888592,38.203213,-3.7885666,7639.0,638.8804,1999.8458,
5000.0,-2.3797412,26.005617,38.011547,-2.5530243,7640.0,639.386,2002.2197,
5000.0,-2.3624847,26.044529,37.942596,-2.389267,7662.0,638.1725,2002.1775,
5000.0,497.22748,-6.8934774,37.942596,-2.389267,7749.0,715.34357,2001.1277,
5000.0,457.18747,7.1837626,37.942596,-2.389267,7749.0,715.34357,2001.1277,
5000.0,66.75034,31.412357,-22.876953,-0.51927185,7842.0,817.65784,2002.6854,
5000.0,-24.996454,34.13468,-22.876953,-0.51927185,7847.0,845.70074,2003.808,
5000.0,1.9934883,26.153313,-22.876953,-0.51927185,7838.0,845.70074,2003.808,
5000.0,-15.253438,26.582855,-33.77065,-1.046936,7838.0,845.70074,2003.808,
5000.0,-293.0905,40.791256,-33.335667,-1.0722427,7793.0,832.0048,2003.415,
5000.0,-334.26755,40.191124,-21.816494,-1.4887924,7793.0,775.6843,2004.1354,
5000.0,-297.79794,23.451784,-4.835767,-1.8775482,7734.0,735.1476,2003.4587,
5000.0,93.48246,34.340134,-3.189111,-2.8247986,7752.0,761.51807,2004.262,
5000.0,72.49699,37.349094,-3.189111,-2.8247986,7752.0,761.51807,2004.262,
5000.0,39.43524,32.78091,-7.679169,-3.3060837,7771.0,768.2505,2003.1537,
5000.0,-524.7221,-15.037682,-7.679169,-3.3060837,7739.0,742.18744,2001.977,
5000.0,-213.05008,31.792046,-7.679169,-3.3060837,7739.0,742.18744,2001.977,
5000.0,-152.00546,51.013645,-7.679169,-3.3060837,7739.0,631.12476,2005.4203,
5000.0,-50.97161,53.59568,-7.679169,-3.3060837,7739.0,631.12476,2005.4203,
5000.0,289.54306,48.688557,38.62125,-5.8703537,7678.0,648.37354,2004.2948,
5000.0,-210.27379,36.358925,38.62125,-5.8703537,7678.0,648.37354,2004.2948,
5000.0,270.68777,19.012466,-0.7264923,-7.5294037,7796.0,792.8271,1999.3447,
5000.0,-368.87686,28.855864,-17.212107,-7.5568466,7796.0,792.8271,1999.3447,
5000.0,1.1742388,27.144281,-17.212107,-7.5568466,7796.0,770.1566,2005.2004,
5000.0,-380.69733,3.6314409,-17.212107,-7.5568466,7796.0,770.1566,2005.2004,
5000.0,-7.6476927,-14.603786,-4.1003156,-5.1477203,7751.0,738.91266,2005.0302,
5000.0,7.301592,19.748306,-4.8395305,-1.7184753,7759.0,738.91266,2005.0302,
5000.0,17.893297,30.621328,-5.3624563,-1.6031113,7766.0,762.88477,2003.3511,
5000.0,-15.090838,29.059933,-5.75947,-1.6596146,7766.0,763.80176,2002.5886,
5000.0,-20.03958,28.438433,-5.75947,-1.6596146,7766.0,763.80176,2002.5886,
5000.0,-6.4241376,32.106632,-4.924801,-1.6914902,7762.0,763.80176,2002.5886,
5000.0,36.00251,24.639307,-4.4142723,-1.7839127,7765.0,761.92694,2002.9486,
5000.0,18.777596,37.08066,-6.6689453,-1.7427292,7765.0,776.06793,2002.535,
5000.0,-46.323162,27.559454,-3.9017725,-2.1539688,7763.0,745.5148,2002.6654,
5000.0,49.77797,30.092005,-1.5210294,-2.2470932,7756.0,749.8622,2003.0201,
5000.0,-12.764412,19.580793,-6.768762,-2.1436234,7766.0,749.8622,2003.0201,
5000.0,179.89436,21.75323,-1.8499188,-1.8603058,7766.0,756.94696,2002.6321,
5000.0,-19.09023,30.204512,-1.8499188,-1.8603058,7787.0,779.7566,2001.0377,
5000.0,161.84492,13.862282,4.3447585,-1.8756332,7753.0,744.5278,2002.6156,
5000.0,237.96844,20.16489,4.3447585,-1.8756332,7772.0,744.5278,2002.6156,
5000.0,-104.35098,15.199559,-4.1531253,-1.5431976,7752.0,744.5278,2002.6156,
5000.0,-117.9782,5.628217,-4.1531253,-1.5431976,7752.0,743.27167,2001.5741,
5000.0,23.561037,19.803411,-0.5059555,-1.05896,7751.0,743.27167,2001.5741,
5000.0,2.6356902,27.818901,-3.6500444,-0.66311646,7765.0,767.444,2003.1759,
5000.0,-254.18236,17.925179,-1.3628575,-0.55540466,7730.0,767.444,2003.1759,
5000.0,178.90741,32.65518,4.4685526,-0.3681183,7764.0,757.2912,2003.344,
5000.0,76.51219,42.276546,1.566207,-0.10211182,7740.0,728.85284,2003.8569,
5000.0,-54.60415,16.145609,-10.294795,-0.86128235,7795.0,728.85284,2003.8569,
5000.0,-191.58249,39.650166,-10.294795,-0.86128235,7768.0,728.85284,2003.8569,
5000.0,-283.1727,12.149633,-10.294795,-0.86128235,7745.0,728.85284,2003.8569,
5000.0,-334.35303,21.975252,-1.2919762,-0.9602356,7745.0,727.29803,2002.4446,
5000.0,672.81647,-18.093374,0.42908943,-1.9749146,7745.0,781.3301,2002.7834,
5000.0,-332.951,12.433143,3.7702627,-0.90735626,7745.0,781.3301,2002.7834,
5000.0,29.508204,46.86866,3.7702627,-0.90735626,7745.0,781.3301,2002.7834,
5000.0,596.27765,43.043854,3.7702627,-0.90735626,7745.0,781.3301,2002.7834,
5000.0,871.23724,-96.74968,3.7702627,-0.90735626,7745.0,781.914,2004.0593,
5000.0,-94.744774,39.34561,3.7702627,-0.90735626,7745.0,781.914,2004.0593,
5000.0,2.594749,27.983377,3.7702627,-0.90735626,7723.0,722.31354,2002.5027,
5000.0,316.81586,17.846457,3.7702627,-0.90735626,7723.0,722.31354,2002.5027,
5000.0,1330.8164,-78.65436,3.7702627,-0.90735626,7812.0,722.31354,2002.5027,
5000.0,-936.569,-25.393032,-5.021158,0.31887054,7812.0,793.5605,2001.9275,
5000.0,-281.5663,18.556223,14.190463,1.1069641,7812.0,655.9707,1997.4774,
5000.0,168.04349,76.80969,25.72304,2.588501,7365.0,645.7134,1993.5394,
5000.0,1.5982319,27.861538,-0.2950776,0.9437485,7757.0,645.7134,1993.5394,
5000.0,-390.82428,-22.209694,-0.2950776,0.9437485,7674.0,645.7134,1993.5394,
5000.0,310.99088,53.41844,6.9543023,2.2022247,7663.0,717.892,2004.7964,
5000.0,31.42787,50.783237,-4.5239167,1.5053177,7663.0,717.892,2004.7964,
5000.0,-175.96121,41.739098,-4.5239167,1.5053177,7763.0,717.892,2004.7964,
5000.0,-175.5256,-63.713753,-4.5239167,1.5053177,7744.0,717.892,2004.7964,
5000.0,137.04535,58.18462,11.3429365,1.5323563,7744.0,708.3469,2003.1797,
5000.0,-162.07455,-79.9695,-10.4368,0.47885132,7834.0,708.3469,2003.1797,
5000.0,-361.51843,222.13943,-1.5876002,1.7728958,7734.0,818.8624,1986.2223,
5000.0,0.88055027,27.654573,14.937765,2.8474503,7734.0,818.8624,1986.2223,
5000.0,-548.80853,10.333861,3.9524336,0.40998077,7734.0,818.8624,1986.2223,
5000.0,0.76906437,27.64772,9.693598,0.5335617,7735.0,696.5054,2003.0884,
5000.0,135.98688,66.02556,16.206953,0.035713196,7735.0,696.5054,2003.0884,
5000.0,-973.9673,96.40966,-7.671292,-3.385025,7786.0,696.5054,2003.0884,
5000.0,-315.45197,9.411797,3.8844903,-3.6346512,7786.0,696.5054,2003.0884,
5000.0,-112.566605,62.696125,3.8844903,-3.6346512,7708.0,731.8032,2002.8411,
5000.0,1034.1959,22.359509,6.98812,-4.9895935,7807.0,731.8032,2002.8411,
5000.0,478.80643,-33.11089,-14.62199,-4.924469,7807.0,731.8032,2002.8411,
5000.0,-352.37723,-41.3391,-15.153173,-4.07148,7737.0,731.8032,2002.8411,
5000.0,-210.8985,11.399312,-15.153173,-4.07148,7737.0,731.8032,2002.8411,
5000.0,294.68814,55.717796,-15.153173,-4.07148,7737.0,731.8032,2002.8411,
5000.0,-113.51723,56.648197,-15.153173,-4.07148,7737.0,731.8032,2002.8411,
5000.0,-729.2179,-52.156166,-15.153173,-4.07148,7755.0,731.8032,2002.8411,
5000.0,-614.53973,-0.8282739,5.9249897,-2.1816711,7755.0,731.8032,2002.8411,
5000.0,-63.93699,22.785,9.2252245,-0.46559906,7703.0,709.5408,2005.4774,
5000.0,-28.032309,45.168907,11.584905,-0.9474182,7742.0,709.5408,2005.4774,
5000.0,-5.395043,-20.685104,-2.3804557,-1.3907928,7768.0,777.0286,1992.9894,
5000.0,-4.568354,33.489742,-2.909918,0.18560028,7768.0,770.7471,2003.2644,
5000.0,-3.5672016,33.35644,-2.909918,0.18560028,7768.0,770.7471,2003.2644,
5000.0,-2.699069,31.793911,-2.7107618,-0.052223206,7773.0,770.0005,2003.1027,
5000.0,16.392948,43.071648,-2.7495086,-0.24925995,7773.0,769.8393,2001.408,
5000.0,-1.2599224,29.151196,-2.5626285,-0.22636414,7772.0,769.6046,2002.1727,
5000.0,-1.949528,27.875463,-2.5523448,-0.24434662,7772.0,769.99005,2002.9067,
5000.0,-0.5331469,27.782694,-2.5523448,-0.24434662,7772.0,770.22363,2003.0483,
5000.0,-0.29273725,28.301682,-2.5523448,-0.24434662,7772.0,770.1536,2002.8422,
5000.0,0.012271879,27.711208,-2.537447,-0.2743454,7772.0,770.1083,2002.7848,
5000.0,0.5898611,28.0918,-2.520269,-0.2894287,7772.0,770.03644,2002.7738,
5000.0,0.1432639,27.981451,-2.5220854,-0.31932068,7773.0,770.03644,2002.7738,
5000.0,-0.45962003,27.818731,-2.5243835,-0.29618835,7773.0,770.5022,2002.7462,
5000.0,0.8241902,28.120808,-2.5243835,-0.29618835,7773.0,770.8791,2002.8345,
5000.0,0.37488684,29.209686,-2.5243835,-0.29618835,7773.0,770.8791,2002.8345,
5000.0,0.16077289,27.057514,-2.555833,-0.33481598,7773.0,771.47534,2002.823,
5000.0,0.34751925,27.879156,-2.555833,-0.33481598,7773.0,771.47534,2002.823,
5000.0,2.980957,29.546583,-2.555833,-0.33481598,7774.0,771.4902,2002.8019,
5000.0,1.4339755,29.01399,-2.5383697,-0.308815,7774.0,771.4902,2002.8019,
5000.0,-0.24952509,28.213905,-2.5391858,-0.3117752,7774.0,771.54004,2002.8127,
5000.0,-1.2496778,28.865416,-2.5422587,-0.31454468,7774.0,771.54004,2002.8127,
5000.0,2.188717,27.978275,-2.5397828,-0.31336975,7774.0,771.791,2002.7863,
5000.0,0.9505486,28.271196,-2.5340314,-0.29855347,7774.0,772.103,2002.8715,
5000.0,1.8681482,27.833494,-2.5340314,-0.29855347,7775.0,772.1505,2002.7882,
5000.0,0.8838146,28.562214,-2.5340314,-0.29855347,7775.0,772.26245,2003.0112,
5000.0,1.1239624,28.544537,-2.5340314,-0.29855347,7775.0,772.26245,2003.0112,
5000.0,-0.24138847,27.649565,-2.5614617,-0.31150818,7775.0,772.26245,2003.0112,
5000.0,2.0275126,28.41396,-2.5614617,-0.31150818,7775.0,772.26245,2003.0112,
5000.0,-14.464789,61.23909,-2.4697344,-0.19819641,7776.0,772.86536,2002.6147,
5000.0,600.1943,-18.292675,-1.0186949,-0.24346924,7776.0,681.6649,1996.7369,
5000.0,0.92356765,28.197975,-4.8736477,0.56175995,7804.0,806.63153,1995.8757,
5000.0,-136.07718,55.073235,-4.8736477,0.56175995,7804.0,806.63153,1995.8757,
5000.0,-380.4349,-1.01666,-4.8736477,0.56175995,7804.0,730.2071,2004.4734,
