Skladowa H, Regulator Alfa, Regulator Beta, Uchyb Alfa, Uchyb Beta, PWM, Reg Alfa Rate, Reg Beta Rate
0.0,0.0,0.0,2.2546918,-0.3067627,0.0,0.0,0.0,
0.0,0.0,0.0,2.2546918,-0.3067627,0.0,0.0,0.0,
0.0,0.0,0.0,2.2546918,-0.3067627,0.0,0.0,0.0,
0.0,0.0,0.0,2.2546918,-0.3067627,0.0,0.0,0.0,
0.0,0.0,0.0,2.2603707,-0.34617615,0.0,0.0,0.0,
0.0,0.0,0.0,2.2603707,-0.34617615,0.0,0.0,0.0,
0.0,0.0,0.0,2.2603707,-0.34617615,0.0,0.0,0.0,
0.0,0.0,0.0,2.2603707,-0.34617615,0.0,0.0,0.0,
0.0,0.0,0.0,2.2502635,-0.32727814,0.0,0.0,0.0,
0.0,0.0,0.0,2.2478733,-0.32040405,0.0,0.0,0.0,
0.0,0.0,0.0,2.2321062,-0.31380463,0.0,0.0,0.0,
0.0,0.0,0.0,2.2321062,-0.31380463,0.0,0.0,0.0,
0.0,0.0,0.0,2.2321062,-0.31380463,0.0,0.0,0.0,
0.0,0.0,0.0,2.2348733,-0.32148743,0.0,0.0,0.0,
0.0,0.0,0.0,2.2348733,-0.32148743,0.0,0.0,0.0,
0.0,0.0,0.0,2.2171803,-0.33579254,0.0,0.0,0.0,
0.0,0.0,0.0,2.2487073,-0.34256744,0.0,0.0,0.0,
0.0,0.0,0.0,2.258308,-0.3136673,0.0,0.0,0.0,
0.0,0.0,0.0,2.2495537,-0.33073425,0.0,0.0,0.0,
0.0,0.0,0.0,2.2495537,-0.33073425,0.0,0.0,0.0,
0.0,0.0,0.0,2.234383,-0.29606628,0.0,0.0,0.0,
0.0,0.0,0.0,2.234383,-0.29606628,0.0,0.0,0.0,
0.0,0.0,0.0,2.2386553,-0.3065338,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.236567,-0.31327057,0.0,0.0,0.0,
0.0,0.0,0.0,2.2507362,-0.3296051,0.0,0.0,0.0,
0.0,0.0,0.0,2.2449343,-0.3276825,0.0,0.0,0.0,
0.0,0.0,0.0,2.246654,-0.3083954,0.0,0.0,0.0,
0.0,0.0,0.0,2.2401247,-0.32671356,0.0,0.0,0.0,
0.0,0.0,0.0,2.2625358,-0.33260345,0.0,0.0,0.0,
0.0,0.0,0.0,2.2625358,-0.33260345,0.0,0.0,0.0,
0.0,0.0,0.0,2.2625358,-0.33260345,0.0,0.0,0.0,
0.0,0.0,0.0,2.2625358,-0.33260345,0.0,0.0,0.0,
0.0,0.0,0.0,2.235704,-0.31855774,0.0,0.0,0.0,
0.0,0.0,0.0,2.262152,-0.31487274,0.0,0.0,0.0,
0.0,0.0,0.0,2.2746944,-0.31715393,0.0,0.0,0.0,
0.0,0.0,0.0,2.2415555,-0.29228973,0.0,0.0,0.0,
0.0,0.0,0.0,2.2411015,-0.30810547,0.0,0.0,0.0,
5000.0,-0.25370935,0.03487944,2.253297,-0.30795288,0.0,0.0,0.0,
5000.0,-0.47775882,0.065195695,2.2643607,-0.2997818,4999.0,0.0,0.0,
5000.0,-0.57500714,0.07810582,2.2614908,-0.30070496,4999.0,0.0,0.0,
5000.0,-1.071922,0.14539547,2.264952,-0.3122635,4999.0,-0.09571003,0.004753364,
5000.0,-1.1845315,0.16100833,2.264952,-0.3122635,4999.0,-0.09571003,0.004753364,
5000.0,-1.434783,0.19570784,2.264952,-0.3122635,4999.0,-0.34116206,0.040541526,
5000.0,-1.5386041,0.21018982,2.2574146,-0.31575012,4999.0,-0.34116206,0.040541526,
5000.0,-1.8145142,0.248133,2.260993,-0.31661987,4999.0,-0.6820346,0.0923364,
5000.0,-1.9139752,0.26192135,2.260975,-0.31472015,4999.0,-0.7796679,0.10433262,
5000.0,-2.456463,0.33739126,2.243625,-0.31049347,4998.0,-0.7796679,0.10433262,
5000.0,-3.4777153,0.4791558,2.2865932,-0.3200302,4998.0,-0.7796679,0.10433262,
5000.0,-5.163192,0.7210342,2.271264,-0.31730652,4994.0,-2.7602198,0.38312456,
5000.0,-5.2622957,0.7352874,2.271264,-0.31730652,4994.0,-6.0198545,0.8282797,
5000.0,-5.3888435,0.7532299,2.271264,-0.31730652,4994.0,-6.30211,0.8716634,
5000.0,-5.5939317,0.7828767,2.2575045,-0.3232422,4994.0,-6.30211,0.8716634,
5000.0,-5.8717494,0.82264423,2.2616236,-0.32144165,4994.0,-6.30211,0.8716634,
5000.0,-5.9732547,0.8369491,2.2616236,-0.32144165,4994.0,-7.8492246,1.0834237,
5000.0,-6.0841646,0.8525322,2.2616367,-0.31720734,4994.0,-7.8492246,1.0834237,
5000.0,-6.5043097,0.9117326,2.2554932,-0.31667328,4991.0,-8.967659,1.2427307,
5000.0,-7.3412766,1.0302144,2.2554932,-0.31667328,4991.0,-11.531627,1.6055516,
5000.0,-7.4365606,1.044136,2.2554932,-0.31667328,4989.0,-11.531627,1.6055516,
5000.0,-7.52484,1.0569952,2.2554932,-0.31667328,4989.0,-11.531627,1.6055516,
5000.0,-7.610786,1.0696144,2.2554932,-0.31667328,4989.0,-12.757465,1.7800374,
5000.0,-8.209654,1.1560984,2.2704494,-0.33021545,4987.0,-13.506133,1.8857145,
5000.0,-8.921788,1.2563337,2.2704494,-0.33021545,4986.0,-17.493149,2.4390352,
5000.0,-9.408939,1.3237214,2.249626,-0.3155899,4983.0,-18.129267,2.5293984,
5000.0,-9.999461,1.4026072,2.240974,-0.29917908,4981.0,-20.64236,2.8801355,
5000.0,-10.182178,1.42687,2.240974,-0.29917908,4980.0,-20.64236,2.8801355,
5000.0,-10.582647,1.4840634,2.2494545,-0.32276154,4979.0,-24.232225,3.3897154,
5000.0,-10.96677,1.5382835,2.2494545,-0.32276154,4978.0,-25.098307,3.5094938,
5000.0,-11.911582,1.6714672,2.2331522,-0.3238678,4972.0,-30.836737,4.3130937,
5000.0,-12.103151,1.6985145,2.2250857,-0.31329346,4971.0,-30.836737,4.3130937,
5000.0,-12.218929,1.7157925,2.2270036,-0.33434296,4971.0,-32.994892,4.621013,
5000.0,-12.43815,1.7478449,2.2394056,-0.3311844,4971.0,-33.58271,4.7026896,
5000.0,-12.543815,1.7628171,2.2394056,-0.3311844,4969.0,-34.703804,4.8575983,
5000.0,-12.924804,1.8139533,2.2488708,-0.29100037,4969.0,-34.703804,4.8575983,
5000.0,-13.67647,1.9165335,2.2488708,-0.29100037,4964.0,-40.15548,5.6235003,
5000.0,-13.805423,1.9346917,2.2488708,-0.29100037,4964.0,-41.937534,5.8703127,
5000.0,-14.095087,1.9758463,2.2555718,-0.31655884,4962.0,-43.950794,6.1558642,
5000.0,-14.934891,2.0898738,2.2321374,-0.30807495,4957.0,-49.19704,6.8863044,
5000.0,-15.003108,2.1000693,2.2321374,-0.30807495,4957.0,-49.19704,6.8863044,
5000.0,-15.284653,2.1937459,1.3924888,-0.437294,4955.0,-53.03232,7.435411,
5000.0,-15.089685,2.2128272,-4.909202,-0.42514038,4955.0,-55.8928,7.593439,
5000.0,-8.963554,2.3213556,-26.353125,-0.27096558,4943.0,-63.53283,8.10099,
5000.0,-6.38036,2.3455968,-29.072218,-0.2580185,4941.0,-63.53283,8.10099,
5000.0,-1.8521124,2.3793354,-31.074648,-0.23406982,4940.0,-67.794556,8.72583,
5000.0,-0.65054494,2.3868144,-31.074648,-0.23406982,4940.0,-67.794556,8.72583,
5000.0,2.4061046,2.4058297,-33.5205,-0.20912933,4940.0,-68.59291,9.041531,
5000.0,3.9313939,2.41535,-33.906834,-0.20861816,4940.0,-68.59291,9.041531,
5000.0,9.504168,2.4511392,-34.21434,-0.21800995,4941.0,-68.55156,9.361392,
5000.0,25.359943,2.6432943,-35.89084,-0.22935486,4950.0,-61.06628,10.724874,
5000.0,25.359964,2.6504812,-35.89084,-0.22935486,4962.0,-49.4065,11.917361,
5000.0,25.360142,2.7131822,-36.01425,-0.20855713,4971.0,-41.768784,12.728238,
5000.0,25.360415,2.7337475,-36.01425,-0.20855713,4974.0,-40.530807,12.85703,
5000.0,25.360739,2.7729952,-36.030354,-0.21201324,4979.0,-34.25334,13.534133,
5000.0,25.360716,2.780865,-36.030354,-0.21201324,4979.0,-33.139137,13.65428,
5000.0,25.361055,2.7995198,-36.030354,-0.21201324,4979.0,-30.780632,13.917512,
5000.0,25.361307,2.8077345,-36.030354,-0.21201324,4979.0,-30.780632,13.917512,
5000.0,25.361616,2.816687,-36.030354,-0.21201324,4979.0,-28.734076,14.151327,
5000.0,25.361471,2.8544831,-36.15453,-0.20523834,4990.0,-26.385508,14.410742,
5000.0,25.360847,2.9259121,-36.08609,-0.23370361,4999.0,-20.080746,15.122882,
5000.0,25.360611,2.937239,-36.08609,-0.23370361,4999.0,-15.159396,15.689364,
5000.0,25.360258,2.9586973,-36.08609,-0.23370361,4999.0,-15.159396,15.689364,
5000.0,25.360073,2.96825,-36.08609,-0.23370361,5004.0,-11.717456,16.08762,
5000.0,25.359783,2.9891138,-35.98078,-0.22499084,5007.0,-11.717456,16.08762,
5000.0,25.358795,3.0373886,-35.98078,-0.22499084,5010.0,-4.177037,16.970573,
5000.0,25.358591,3.0540476,-35.98078,-0.22499084,5010.0,-1.9483733,17.237392,
5000.0,25.35808,3.2209067,-35.98078,-0.22499084,5035.0,2.939857,17.837402,
5000.0,25.358187,3.232268,-35.98078,-0.22499084,5036.0,16.532475,19.526268,
5000.0,25.357647,3.2856476,-35.77359,-0.2322464,5043.0,20.081854,19.982359,
5000.0,25.357454,3.2953491,-35.77359,-0.2322464,5044.0,20.081854,19.982359,
5000.0,25.35694,3.3149924,-35.77359,-0.2322464,5047.0,24.719221,20.58178,
5000.0,25.356554,3.336411,-35.77359,-0.2322464,5048.0,24.719221,20.58178,
5000.0,25.356487,3.3480768,-35.77359,-0.2322464,5048.0,29.556181,21.209526,
5000.0,25.356934,3.401798,-35.69595,-0.21520996,5058.0,35.592335,22.01294,
5000.0,25.357151,3.4615543,-35.71965,-0.2249527,5059.0,42.38701,22.93115,
5000.0,25.356432,3.484108,-35.71965,-0.2249527,5059.0,42.38701,22.93115,
5000.0,25.35624,3.4947631,-35.71965,-0.2249527,5059.0,42.38701,22.93115,
5000.0,25.36361,3.5532615,-35.71965,-0.2249527,5076.0,51.896187,24.271374,
5000.0,25.364758,3.5809278,-36.471878,-0.20908356,5080.0,55.19547,24.730194,
5000.0,25.365208,3.589564,-36.471878,-0.20908356,5080.0,55.19547,24.730194,
5000.0,25.36679,3.6523936,-36.65194,-0.29937744,5089.0,57.49219,25.05766,
5000.0,25.368507,3.6690297,-36.65194,-0.29937744,5090.0,57.49219,25.05766,
5000.0,25.372189,3.711378,-36.65194,-0.29937744,5095.0,67.23716,26.492804,
5000.0,25.369886,3.724401,-37.00451,-0.29634094,5095.0,67.23716,26.492804,
5000.0,25.369665,3.751746,-36.966713,-0.2926941,5099.0,71.8558,27.173765,
5000.0,25.368492,3.7670805,-36.8716,-0.31298065,5099.0,71.8558,27.173765,
5000.0,25.368423,3.7949746,-36.834053,-0.32292175,5099.0,74.125565,27.513405,
5000.0,25.366158,3.8751912,-36.632275,-0.33164215,5107.0,79.99516,28.384092,
5000.0,25.365696,3.890285,-36.58693,-0.33465576,5107.0,79.99516,28.384092,
5000.0,25.36538,3.920633,-36.58693,-0.33465576,5114.0,79.99516,28.384092,
5000.0,25.365206,3.9662101,-36.54979,-0.3344803,5118.0,88.57143,29.706148,
5000.0,25.364985,3.982238,-36.54979,-0.3344803,5119.0,88.57143,29.706148,
5000.0,25.364922,3.9952874,-36.54979,-0.3344803,5121.0,88.57143,29.706148,
5000.0,25.364517,4.0287004,-36.54979,-0.3344803,5123.0,93.189896,30.437822,
5000.0,25.364517,4.0747037,-36.45754,-0.3382721,5127.0,96.63872,30.980167,
5000.0,25.364426,4.0911374,-36.447117,-0.332489,5129.0,96.63872,30.980167,
5000.0,25.346825,4.1337748,-36.447117,-0.332489,5131.0,100.993256,32.019897,
5000.0,24.280195,4.275753,-36.447117,-0.332489,5149.0,108.49092,31.659712,
5000.0,23.498379,4.4037147,19.552364,-3.157936,5149.0,118.17201,32.85786,
5000.0,22.393019,4.5593777,19.552364,-3.157936,5149.0,118.17201,32.85786,
5000.0,19.63047,4.8901296,30.915699,-3.57164,5149.0,123.77059,33.61616,
5000.0,18.17294,5.053413,30.915699,-3.57164,5159.0,123.77059,33.61616,
5000.0,16.662275,5.2179,30.915699,-3.57164,5159.0,123.77059,33.61616,
5000.0,15.160195,5.37897,36.768303,-3.9422226,5159.0,123.77059,33.61616,
5000.0,13.144501,5.590018,38.24738,-3.9940262,5159.0,123.77059,33.61616,
5000.0,11.6186285,5.7454844,38.24738,-3.9940262,5159.0,123.77059,33.61616,
5000.0,10.143066,5.8928795,38.24738,-3.9940262,5159.0,130.17093,35.14958,
5000.0,2.5019283,6.649161,41.629223,-4.080612,5168.0,131.7612,36.24807,
5000.0,0.3743411,6.8602014,41.715214,-4.140869,5168.0,131.90662,36.628864,
5000.0,-1.5031344,7.0469236,41.713852,-4.1365204,5168.0,131.90662,36.628864,
5000.0,-4.4051404,7.3465123,41.438896,-4.316887,5169.0,131.90662,36.628864,
5000.0,-6.374127,7.561045,41.438896,-4.316887,5169.0,131.90662,36.628864,
5000.0,-9.983026,7.969584,40.41988,-4.606659,5169.0,131.90662,36.628864,
5000.0,-14.17847,8.456207,40.41988,-4.606659,5169.0,131.90662,36.628864,
5000.0,-21.107893,9.3286495,38.723053,-4.9590225,5166.0,125.6421,41.208946,
5000.0,-24.82591,9.839028,37.787136,-5.224365,5165.0,124.4347,41.70288,
5000.0,-25.358732,12.045366,35.82612,-5.7599792,5159.0,124.4347,41.70288,
5000.0,-25.403564,14.284584,38.561295,-4.781578,5156.0,105.81099,50.210754,
5000.0,-25.410046,14.696072,38.561295,-4.781578,5156.0,101.65496,52.80332,
5000.0,-25.421757,17.38349,42.253716,-5.6330566,5149.0,88.18178,61.640167,
5000.0,-25.421146,17.583527,42.253716,-5.6330566,5149.0,87.023155,62.385605,
5000.0,-25.417725,18.175264,41.801357,-5.986679,5148.0,85.69796,63.371204,
5000.0,-25.41624,18.422812,41.801357,-5.986679,5148.0,83.43424,64.954926,
5000.0,-25.41489,18.708618,41.801357,-5.986679,-22896.0,83.43424,64.954926,
5000.0,-25.41103,23.127926,41.801357,-5.986679,-22896.0,76.9382,69.963135,
5000.0,-25.410795,24.569094,41.801357,-5.986679,-22896.0,76.9382,69.963135,
5000.0,-25.41024,25.08275,41.801357,-5.986679,-22896.0,76.9382,69.963135,
5000.0,-25.407928,25.085917,41.801357,-5.986679,5145.0,54.103188,91.02721,
5000.0,-25.407946,25.086084,41.801357,-5.986679,5145.0,51.54654,93.57222,
5000.0,-25.407026,25.086792,41.801357,-5.986679,5145.0,50.574284,94.50899,
5000.0,-25.40737,25.084799,40.808315,-8.50885,5145.0,45.003735,100.005554,
5000.0,-25.403915,25.088531,40.383026,-8.841637,5145.0,45.003735,100.005554,
5000.0,-25.401642,25.092104,40.383026,-8.841637,5144.0,29.897255,114.940315,
5000.0,-25.40422,25.098444,40.17975,-9.771912,5144.0,21.438402,123.473274,
5000.0,-25.412825,25.09353,41.332073,-9.250397,5144.0,1.8254422,142.97218,
5000.0,-25.412437,25.095306,41.248894,-9.391731,5144.0,-3.9493513,148.66829,
5000.0,-25.4127,25.095642,41.248894,-9.391731,5144.0,-3.9493513,148.66829,
5000.0,-25.412958,25.095577,41.248894,-9.391731,5144.0,-3.9493513,148.66829,
5000.0,-25.41318,25.095613,41.317745,-9.561661,5144.0,-8.3871565,153.12776,
5000.0,-25.41328,25.095879,41.317745,-9.561661,5144.0,-9.914717,154.63623,
5000.0,-25.41313,25.097225,41.317745,-9.561661,5144.0,-12.887285,157.5975,
5000.0,-25.412638,25.099926,41.32481,-9.82058,5144.0,-20.689323,165.35422,
5000.0,-25.411987,25.100891,41.231464,-10.0476,5144.0,-21.67583,166.34001,
5000.0,-25.411726,25.100637,41.231464,-10.0476,5144.0,-21.67583,166.34001,
5000.0,-25.410423,25.099401,41.231464,-10.0476,5144.0,-21.67583,166.34001,
5000.0,-25.409279,25.099487,41.231464,-10.0476,5144.0,-35.89073,180.27307,
5000.0,-25.41136,25.097523,41.231464,-10.0476,5144.0,-38.911102,183.2662,
5000.0,-25.413649,25.095411,41.05821,-9.879059,5144.0,-38.911102,183.2662,
5000.0,-25.415272,25.0922,41.494442,-9.244812,5144.0,-47.86876,192.07846,
5000.0,-25.416437,25.090637,41.635105,-9.067261,5144.0,-47.86876,192.07846,
5000.0,-25.412163,25.09881,42.507256,-9.534721,5144.0,-47.86876,192.07846,
5000.0,-25.041296,25.07155,5.3479333,-7.264862,5133.0,-47.86876,192.07846,
5000.0,-24.928423,25.06213,5.3479333,-7.264862,5133.0,-47.86876,192.07846,
5000.0,-24.569767,25.053886,5.3479333,-7.264862,5133.0,-47.86876,192.07846,
5000.0,-20.355295,25.027994,-21.354025,-3.5009384,5126.0,-73.347664,201.79933,
5000.0,-16.655836,25.01991,-21.354025,-3.5009384,5125.0,-73.347664,201.79933,
5000.0,-15.295172,25.017622,-21.354025,-3.5009384,5125.0,-83.15221,208.47469,
5000.0,-7.5953574,25.011143,16.725306,-1.1169052,5126.0,-85.19897,210.90982,
5000.0,-8.753575,25.010805,16.725306,-1.1169052,5126.0,-85.19897,210.90982,
5000.0,-13.453405,25.023363,16.725306,-1.1169052,5150.0,-71.22042,219.37201,
5000.0,-18.432629,25.031317,16.725306,-1.1169052,5152.0,-71.83192,224.14754,
5000.0,-20.232044,25.034042,41.884495,-3.3372803,5153.0,-71.83192,224.14754,
5000.0,-21.985455,25.036104,41.884495,-3.3372803,5153.0,-71.83192,224.14754,
5000.0,-23.684868,25.037,41.884495,-3.3372803,5153.0,-71.83192,224.14754,
5000.0,-25.451488,25.039917,45.07268,-3.9719467,5154.0,-71.83192,224.14754,
5000.0,-25.456316,25.040527,45.07268,-3.9719467,5154.0,-71.83192,224.14754,
5000.0,-25.463928,25.041632,45.07268,-3.9719467,5154.0,-71.83192,224.14754,
5000.0,-25.470306,25.043514,45.07268,-3.9719467,5154.0,-80.89542,235.51665,
5000.0,-25.261795,25.039003,45.07268,-3.9719467,5154.0,-94.93071,238.08888,
5000.0,-24.574282,25.012222,45.07268,-3.9719467,5154.0,-98.74139,238.29863,
5000.0,-23.72434,25.001066,45.07268,-3.9719467,5154.0,-101.325195,239.2181,
5000.0,-21.719957,24.935843,45.07268,-3.9719467,5135.0,-104.43833,240.08946,
5000.0,-17.211065,24.6648,-40.349762,2.6567764,5131.0,-110.48515,242.75,
5000.0,-12.037516,24.310469,-47.16553,3.294693,5130.0,-113.783394,244.94614,
5000.0,-4.4908657,23.84464,-50.14604,3.112648,5132.0,-117.07888,248.87599,
5000.0,1.6298292,23.956654,-36.587257,0.39121246,5132.0,-102.907845,258.62592,
5000.0,1.1510638,24.017376,-36.587257,0.39121246,5132.0,-102.907845,258.62592,
5000.0,0.121528074,24.10607,-36.587257,0.39121246,5132.0,-99.95559,260.7603,
5000.0,-0.98553896,24.181976,-36.587257,0.39121246,5132.0,-99.95559,260.7603,
5000.0,-3.5172143,24.316416,-36.587257,0.39121246,5132.0,-99.95559,260.7603,
5000.0,-9.750149,24.670338,28.633379,-2.1807938,5170.0,-97.33806,267.4284,
5000.0,-10.809933,24.764496,23.594404,-2.0781631,5169.0,-97.33806,267.4284,
5000.0,-15.414513,25.002031,7.9365273,-0.45070648,5168.0,-110.074684,279.23187,
5000.0,-15.85157,25.00128,7.9365273,-0.45070648,5170.0,-113.480156,283.93887,
5000.0,-16.274488,25.000677,3.6778479,-0.06803131,5171.0,-115.51034,286.84784,
5000.0,-16.455366,25.000505,3.454776,-0.055786133,5171.0,-115.51034,286.84784,
5000.0,-16.718721,25.000172,3.298146,-0.030555725,5171.0,-117.85386,290.20978,
5000.0,-17.292881,24.99882,2.8031898,0.015365601,5173.0,-119.524826,292.60812,
5000.0,-17.41101,24.997873,2.8031898,0.015365601,5173.0,-119.524826,292.60812,
5000.0,-17.522058,24.996521,2.8031898,0.015365601,5173.0,-122.635864,297.02484,
5000.0,-17.645182,24.995064,2.8031898,0.015365601,5174.0,-122.635864,297.02484,
5000.0,-17.90522,24.991169,2.6126194,0.043647766,5174.0,-122.635864,297.02484,
5000.0,-18.036808,24.989246,2.5767245,0.036849976,5174.0,-122.635864,297.02484,
5000.0,-18.14195,24.987522,2.5767245,0.036849976,5176.0,-126.78335,302.79416,
5000.0,-18.263905,24.985085,2.5767245,0.036849976,5176.0,-126.78335,302.79416,
5000.0,-18.448656,24.981428,2.5767245,0.036849976,5176.0,-128.40848,305.01483,
5000.0,-19.024784,24.971994,2.5767245,0.036849976,5178.0,-128.40848,305.01483,
5000.0,-19.63388,24.959448,2.4832973,0.051712036,5179.0,-128.40848,305.01483,
5000.0,-20.187635,24.945753,2.4832973,0.051712036,5180.0,-139.13138,319.07632,
5000.0,-20.411257,24.939898,2.4832973,0.051712036,5180.0,-139.13138,319.07632,
5000.0,-20.627575,24.934952,2.4832973,0.051712036,5180.0,-139.13138,319.07632,
5000.0,-20.756603,24.932552,2.4829457,0.044654846,5180.0,-139.13138,319.07632,
5000.0,-20.863218,24.930399,2.4804966,0.05067444,5182.0,-139.13138,319.07632,
5000.0,-21.950577,24.909595,2.4642787,0.06311798,5183.0,-157.0447,340.54135,
5000.0,-22.133175,24.905067,2.4650867,0.067100525,5183.0,-167.46729,343.05713,
5000.0,-22.600143,24.896572,2.4650867,0.067100525,5183.0,-164.52365,344.05484,
5000.0,-22.686527,24.89494,2.4682896,0.046195984,5215.0,-164.52365,344.05484,
5000.0,-23.284416,24.880894,2.4559593,0.054130554,5145.0,-64.99216,353.21466,
