X, Y, Z, Dlugosc wektora
-0.046197332,0.0052053332,1.0243663,1.0245831,
-0.046305776,0.005422222,1.0253422,1.0253388,
-0.04316089,0.007808,1.023824,1.0259181,
-0.04316089,0.007808,1.023824,1.0244685,
-0.046522666,0.005313778,1.01992,1.0246023,
-0.046522666,0.005313778,1.01992,1.0245684,
-0.047498666,0.0049884445,1.0242578,1.023229,
-0.047498666,0.0049884445,1.0242578,1.0256582,
-0.047498666,0.0049884445,1.0242578,1.0251175,
-0.047498666,0.0049884445,1.0242578,1.0250741,
-0.047498666,0.0049884445,1.0242578,1.0275744,
-0.047390223,0.005639111,1.0254507,1.0283489,
-0.047390223,0.005639111,1.0254507,1.0240419,
-0.046414223,0.004663111,1.0193777,1.0199726,
-0.046522666,0.003904,1.0214382,1.0253842,
-0.047932442,0.003904,1.0275111,1.0196334,
-0.046305776,0.0052053332,1.0241493,1.0254109,
-0.046305776,0.0052053332,1.0241493,1.0264881,
-0.04706489,0.006181333,1.0236071,1.0252951,
-0.04706489,0.006181333,1.0236071,1.022024,
-0.043594666,0.0052053332,1.0252337,1.0265288,
-0.047173332,0.0035786666,1.0225227,1.0258807,
-0.045329776,0.006615111,1.022631,1.0232079,
-0.046305776,0.005422222,1.0259929,1.0261118,
-0.046305776,0.005422222,1.0259929,1.0264096,
-0.046197332,0.0041208887,1.0242578,1.0250794,
-0.048149332,0.005313778,1.0239325,1.0261261,
-0.046956442,0.0047715553,1.0203538,1.0216906,
-0.046956442,0.0047715553,1.0203538,1.0268413,
-0.046956442,0.0047715553,1.0203538,1.0258576,
-0.04370311,0.0052053332,1.0233902,1.0247992,
-0.044787556,0.004337778,1.0216551,1.0246265,
-0.04077511,0.0014097778,1.0232818,1.0233239,
-0.044787556,0.0052053332,1.0251253,1.0251474,
-0.044787556,0.0052053332,1.0251253,1.0220735,
-0.04760711,0.0052053332,1.022848,1.0264966,
-0.043594666,0.0070488886,1.0207876,1.0268062,
-0.04413689,0.0057475553,1.0254507,1.0219356,
-0.044787556,0.0052053332,1.0234987,1.0241135,
-0.045004442,0.002928,1.0248001,1.0243888,
-0.045004442,0.002928,1.0248001,1.0268768,
-0.045004442,0.002928,1.0248001,1.0246973,
-0.047824,0.006398222,1.0251253,1.0230467,
-0.048366223,0.006398222,1.0217636,1.0251613,
-0.048366223,0.006398222,1.0217636,1.0258523,
-0.046848,0.0070488886,1.023824,1.0246339,
-0.04370311,0.007916444,1.0236071,1.0257483,
-0.049125332,0.0049884445,1.0223057,1.0242176,
-0.044353776,0.0059644445,1.0221974,1.021999,
-0.046739556,0.007265778,1.0219804,1.0236567,
-0.048366223,0.007916444,1.0248,1.0261656,
-0.046414223,0.0041208887,1.0263182,1.0224353,
-0.046414223,0.0041208887,1.0263182,1.0229281,
-0.047498666,0.0069404445,1.0244746,1.0264667,
-0.045763556,0.0047715553,1.0231733,1.0282096,
-0.04706489,0.0060728886,1.022631,1.0245756,
-0.048691556,0.006398222,1.0255591,1.0255965,
-0.04511289,0.005639111,1.0194862,1.0252525,
-0.04511289,0.005639111,1.0194862,1.0253443,
-0.04511289,0.005639111,1.0194862,1.0247133,
-0.04511289,0.005639111,1.0194862,1.0259135,
-0.04511289,0.005639111,1.0194862,1.0257252,
-0.04511289,0.0032533333,1.0233902,1.0242307,
-0.047281776,0.0024942223,1.0224142,1.0238749,
-0.047281776,0.0024942223,1.0224142,1.0233738,
-0.047281776,0.0024942223,1.0224142,1.0264037,
-0.047281776,0.0024942223,1.0224142,1.0242696,
-0.047281776,0.0024942223,1.0224142,1.0252253,
-0.043052442,0.0057475553,1.023824,1.0268966,
-0.044570666,0.005313778,1.0230649,1.023952,
-0.047390223,0.0050968886,1.0259929,1.0262551,
-0.045004442,0.005313778,1.0225227,1.0234025,
-0.045004442,0.005313778,1.0225227,1.02286,
-0.044353776,0.0040124445,1.023065,1.0245479,
-0.047715556,0.0070488886,1.0241493,1.026528,
-0.043594666,0.0041208887,1.023824,1.0257388,
-0.046956442,0.007157333,1.0227395,1.0241513,
-0.04565511,0.0065066665,1.0256675,1.0224494,
-0.047824,0.006615111,1.023824,1.0265584,
-0.043811556,0.007916444,1.0221974,1.0227038,
-0.045980442,0.0047715553,1.022631,1.023794,
-0.046197332,0.0045546666,1.0255591,1.0236775,
-0.043811556,0.0067235553,1.0248,1.0259067,
-0.046848,0.004663111,1.0229564,1.0267053,
-0.04706489,0.005639111,1.0204623,1.0224113,
-0.04706489,0.005639111,1.0204623,1.0253927,
-0.04706489,0.005639111,1.0204623,1.0262581,
-0.04706489,0.005639111,1.0204623,1.0234019,
-0.046848,0.0069404445,1.0245831,1.0245955,
-0.046848,0.0069404445,1.0245831,1.0268373,
0.30830756,0.0030364443,0.919392,0.96223986,
0.56401956,0.006832,0.83567286,1.0111505,
0.56206757,0.0047715553,0.83415467,1.0037745,
0.56163377,0.006181333,0.8351307,1.010515,
0.56163377,0.006181333,0.8351307,1.0085875,
0.55697066,0.0020604443,0.8369742,1.0051254,
0.55501866,0.005422222,0.84066135,1.0084113,
0.5575129,0.006181333,0.83870935,1.0064425,
0.5575129,0.006181333,0.83870935,1.0086586,
0.5575129,0.006181333,0.83870935,1.006375,
0.5579467,0.0042293333,0.8469511,1.0174111,
0.4911449,-0.009000889,0.99931556,1.022941,
0.4911449,-0.009000889,0.99931556,1.0639336,
-0.74457955,0.041968,0.67918754,1.0110898,
-0.74457955,0.041968,0.67918754,1.0752839,
-0.74457955,0.041968,0.67918754,1.0504875,
-0.74457955,0.041968,0.67918754,1.058901,
-0.80216354,0.048257776,0.67528355,1.0461636,
-0.7774382,0.07276622,0.69577956,1.0439571,
-0.7774382,0.07276622,0.69577956,1.0553778,
-0.792512,0.085888,0.69784,1.0492134,
-0.76225597,0.094672,0.69545424,1.0344533,
-0.7656178,0.08903289,0.729072,1.0454296,
0.43301865,0.028954666,0.89857066,0.9844039,
0.69361067,0.042835556,0.69480354,0.9681687,
0.69361067,0.042835556,0.69480354,1.0054561,
0.69361067,0.042835556,0.69480354,0.9990292,
0.7473991,0.026243554,0.6718133,1.0002991,
0.7473991,0.026243554,0.6718133,0.9989128,
0.7627982,0.031123554,0.6609689,0.9952259,
0.7627982,0.031123554,0.6609689,1.008148,
0.7627982,0.031123554,0.6609689,1.0065097,
0.7627982,0.031123554,0.6609689,0.9885692,
0.7627982,0.031123554,0.6609689,0.9997992,
0.7627982,0.031123554,0.6609689,1.00006,
0.7365547,0.03416,0.67821157,1.0085672,
0.60772264,0.025159111,0.74251914,1.0041155,
0.60772264,0.025159111,0.74251914,1.0851345,
0.60772264,0.025159111,0.74251914,1.0274433,
0.60772264,0.025159111,0.74251914,0.9916793,
-0.7971751,0.021580445,0.6940444,1.0645794,
-0.7831858,0.013664,0.6969724,1.093523,
-0.32175466,0.049125332,1.0172089,1.0531007,
-0.32175466,0.049125332,1.0172089,1.0614454,
-0.32175466,0.049125332,1.0172089,1.0072446,
-0.32175466,0.049125332,1.0172089,1.0139796,
0.72440886,0.022773333,0.6836338,1.0064559,
0.72440886,0.022773333,0.6836338,0.9881947,
0.72440886,0.022773333,0.6836338,1.0168477,
0.72440886,0.022773333,0.6836338,1.006971,
0.72440886,0.022773333,0.6836338,0.9948969,
0.6967555,0.028412445,0.71486574,0.99503547,
0.67766935,0.021038221,0.6905742,0.95989007,
0.67766935,0.021038221,0.6905742,1.0188199,
0.6287609,0.036003556,0.788608,1.0475597,
0.6287609,0.036003556,0.788608,1.0135885,
0.6287609,0.036003556,0.788608,1.0348692,
-0.77114844,0.045438223,0.7119378,1.0442868,
-0.7500018,0.050752,0.73547024,0.9647914,
-0.7500018,0.050752,0.73547024,1.0054431,
0.684176,0.039690666,0.7297227,1.0014355,
0.72451735,0.009543111,0.6811395,1.0225164,
-0.6586915,-0.023207111,0.83166045,1.0394696,
-0.6586915,-0.023207111,0.83166045,1.033619,
-0.80487466,0.027328,0.7275538,1.0777395,
-0.752496,0.025918221,0.67766935,1.0111461,
-0.61260265,0.055632,0.92112714,1.1193453,
0.6375449,-0.0034702222,0.79186136,1.010313,
0.70380443,-0.022122666,0.7055395,1.0098925,
0.6496907,-0.034051556,0.7343858,0.98787105,
0.6496907,-0.034051556,0.7343858,1.0163128,
0.6455698,-0.021038221,0.76681066,1.0041337,
0.6102169,-0.0050968886,0.8052,1.100931,
0.16830577,0.022122666,1.0410666,1.045064,
0.16830577,0.022122666,1.0410666,0.9747744,
0.16830577,0.022122666,1.0410666,1.0283276,
-0.58744353,0.025376,0.8688569,1.04503,
-0.74609774,-0.0028195556,0.75585777,1.0457169,
-0.74089247,0.018218666,0.76062936,1.0241194,
-0.5253049,0.056174222,0.86679643,0.9863327,
-0.21298489,0.055198222,0.98977244,1.0723579,
0.40688357,0.048474666,0.93414044,1.0245959,
0.6183502,0.037955556,0.8302507,1.0315176,
0.67072886,0.015507556,0.7410009,0.9943398,
0.7031538,0.017893333,0.7215893,1.0073935,
0.7010933,0.022556445,0.7008765,0.9831778,
0.557296,0.069838226,0.830576,0.9773335,
-0.7032622,0.002711111,0.75076085,1.0347178,
-0.75314665,0.022881778,0.7277707,1.0463859,
-0.6963218,0.064741336,0.78871644,1.0476843,
-0.71573335,0.07200711,0.8263467,1.0896652,
-0.6699698,0.07688711,0.7998862,1.049639,
-0.6699698,0.07688711,0.7998862,1.0636903,
-0.66595733,0.071031116,0.79511464,1.0436002,
-0.66595733,0.071031116,0.79511464,1.0448402,
-0.65316087,0.085888,0.82233423,1.0487963,
-0.6542453,0.09380444,0.83632356,1.0678029,
-0.6542453,0.09380444,0.83632356,1.0447738,
-0.63971376,0.091744,0.82070756,1.041052,
-0.62160355,0.09304533,0.8036818,1.0323024,
-0.62160355,0.09304533,0.8036818,1.0811744,
0.032208,0.013338666,1.0520196,1.0515822,
-0.046956442,0.005856,1.0188355,1.0239326,
-0.042944,0.0069404445,1.0240409,1.0229394,
-0.042944,0.0069404445,1.0240409,1.0235021,
-0.042510223,0.0034702222,1.0241493,1.0234646,
-0.03979911,7.591111E-4,1.020896,1.02199,
-0.042618666,0.003904,1.0227395,1.023962,
-0.042618666,0.003904,1.0227395,1.0246005,
-0.044570666,0.0045546666,1.0223057,1.0222707,
-0.04467911,0.004663111,1.0231733,1.0241657,
-0.04467911,0.004663111,1.0231733,1.0211911,
-0.04467911,0.004663111,1.0231733,1.0256201,
-0.04467911,0.004663111,1.0231733,1.0207897,
-0.04467911,0.004663111,1.0231733,1.0230614,
-0.046848,0.0065066665,1.0239325,1.0239663,
-0.042944,0.0022773333,1.0244746,1.0237514,
-0.040992,0.0035786666,1.0249084,1.0249239,
-0.040992,0.0035786666,1.0249084,1.0237889,
-0.04272711,0.004663111,1.0232818,1.0248337,
-0.04272711,0.004663111,1.0232818,1.0243386,
-0.04272711,0.004663111,1.0232818,1.0234956,
-0.04272711,0.004663111,1.0232818,1.0242925,
-0.04218489,0.0045546666,1.0241493,1.0221709,
-0.045438223,0.004663111,1.022848,1.0264804,
-0.04511289,0.003144889,1.0236071,1.0221341,
-0.044570666,0.001952,1.0237156,1.0232358,
-0.044028442,0.0026026666,1.0245831,1.0265065,
-0.045004442,-0.001952,1.0254506,1.0265702,
-0.045004442,-0.001952,1.0254506,1.0229977,
-0.045004442,-0.001952,1.0254506,1.0277205,
-0.043594666,0.001952,1.0213298,1.0223672,
-0.043377776,0.0023857777,1.0225227,1.0228217,
-0.041317333,0.0040124445,1.0193778,1.0205907,
-0.044353776,0.0049884445,1.0231733,1.0213349,
-0.042076442,0.0035786666,1.0237155,1.023945,
-0.040883556,0.003144889,1.0219804,1.0249981,
-0.04392,0.0030364443,1.018944,1.0246733,
-0.040016,0.0015182222,1.0230649,1.0237437,
-0.041859556,0.0020604443,1.0213298,1.02441,
-0.041859556,0.0020604443,1.0213298,1.0251993,
-0.041534223,0.005313778,1.0227395,1.0239062,
-0.041425776,0.0034702222,1.022631,1.0228236,
-0.041425776,0.0034702222,1.022631,1.0263932,
-0.046522666,0.0041208887,1.0231733,1.0227602,
-0.046522666,0.0041208887,1.0231733,1.0221477,
-0.046522666,0.0041208887,1.0231733,1.0272124,
-0.046522666,0.0041208887,1.0231733,1.021849,
-0.046522666,0.0041208887,1.0231733,1.0251753,
-0.045438223,0.0034702222,1.025776,1.0277067,
-0.045438223,0.0034702222,1.025776,1.0252236,
-0.04316089,0.0018435555,1.0212213,1.0229222,
-0.041317333,0.005422222,1.022848,1.0237303,
-0.04663111,0.0055306666,1.0236071,1.0246555,
-0.04663111,0.0055306666,1.0236071,1.0202624,
-0.041317333,0.0024942223,1.0239325,1.0247113,
-0.04663111,0.0034702222,1.022848,1.0240127,
-0.040992,0.003687111,1.018944,1.0216897,
-0.042293333,0.00488,1.0167751,1.0189617,
0.24183111,-0.023640888,1.0193777,1.0562323,
0.72646934,0.00488,0.680272,0.99689,
0.7374222,2.1688889E-4,0.6786453,1.0009062,
0.74425423,0.0017351111,0.6605351,0.99490196,
0.7436035,0.002928,0.66357154,0.9961644,
0.74230224,0.003904,0.6670418,0.99863154,
0.74230224,0.003904,0.6670418,0.996078,
0.74230224,0.003904,0.6670418,0.99915475,
0.7205049,6.5066665E-4,0.6855858,0.9997376,
0.7318916,0.001952,0.6743076,0.9983149,
0.72256535,9.76E-4,0.6807058,0.9970014,
0.6001316,0.036112,0.90746313,1.0570953,
-0.7132391,0.030581333,0.78025776,1.0597644,
-0.7132391,0.030581333,0.78025776,1.0440645,
-0.7132391,0.030581333,0.78025776,1.0508397,
-0.672464,0.068970665,0.80411553,1.054923,
-0.672464,0.068970665,0.80411553,1.0342782,
-0.6874293,0.061596442,0.82970846,1.0771028,
-0.66443914,0.074826665,0.81984,1.0549144,
0.34398577,-0.013447111,1.0043039,1.0737114,
0.34398577,-0.013447111,1.0043039,1.0135306,
0.34398577,-0.013447111,1.0043039,1.0316786,
0.7005511,-0.080032,0.701744,0.99256593,
0.7005511,-0.080032,0.701744,0.9973025,
0.6736569,-0.071356446,0.73557866,0.98775965,
0.6736569,-0.071356446,0.73557866,0.9916208,
0.65576357,-0.060078222,0.74653155,0.99272645,
0.64177424,-0.045221332,0.7669191,1.0035242,
0.64177424,-0.045221332,0.7669191,1.0014822,
0.64177424,-0.045221332,0.7669191,1.0118053,
0.481168,0.036003556,1.0123289,1.1048566,
0.481168,0.036003556,1.0123289,0.98870975,
-0.7810169,-5.4222305E-4,0.70206934,1.0360318,
-0.7810169,-5.4222305E-4,0.70206934,1.0778292,
-0.7810169,-5.4222305E-4,0.70206934,1.0207309,
-0.808128,0.038931556,0.69773155,1.0745538,
-0.79793423,0.04955911,0.69079113,1.0542908,
-0.79793423,0.04955911,0.69079113,1.0556543,
-0.79793423,0.04955911,0.69079113,1.0609275,
-0.79121065,0.035569776,0.681248,1.04438,
-0.76626843,0.039582223,0.69762313,1.0380485,
-0.78014934,0.024942221,0.7103111,1.0594379,
-0.7549902,0.03904,0.74685687,1.0530442,
-0.7365547,0.027653333,0.7483751,1.0420697,
-0.7366631,0.034593776,0.765184,1.0601621,
-0.7366631,0.034593776,0.765184,1.0561938,
-0.7366631,0.034593776,0.765184,1.0632027,
-0.7162756,0.04218489,0.765184,1.0486,
-0.7145404,0.048691556,0.76616,1.049042,
-0.7145404,0.048691556,0.76616,1.0442,
-0.7145404,0.048691556,0.76616,1.0625409,
-0.7121547,0.040558223,0.7605209,1.0399982,
-0.7121547,0.040558223,0.7605209,1.0418535,
-0.7121547,0.040558223,0.7605209,0.9475219,
0.6338578,-0.0057475553,0.8219004,1.0360099,
0.76670223,-0.0244,0.6736569,0.9927414,
0.7812338,-0.037196442,0.6183502,0.99339277,
0.7812338,-0.037196442,0.6183502,0.9821845,
0.7812338,-0.037196442,0.6183502,0.9906202,
0.7503271,-0.042944,0.65305245,0.9890456,
0.7277707,-0.047281776,0.6702951,0.99152124,
0.7301564,-0.038931556,0.6995751,1.0013026,
0.74035025,-0.039907556,0.6868871,0.9986327,
0.7186613,-0.04413689,0.6804889,0.9988656,
0.72451735,-0.034268443,0.695888,0.99945927,
0.7057564,-0.029713778,0.71985424,0.9991018,
0.7057564,-0.029713778,0.71985424,0.9930014,
0.7057564,-0.029713778,0.71985424,0.99230134,
0.698816,-0.037413333,0.7058649,0.99267685,
0.69382757,-0.033509333,0.703696,1.000009,
0.69382757,-0.033509333,0.703696,0.99370116,
0.686128,-0.04467911,0.72484267,1.0081879,
0.686128,-0.04467911,0.72484267,0.993592,
0.686128,-0.04467911,0.72484267,1.0046893,
0.700768,-0.043052442,0.69729775,0.9855967,
0.6739822,-0.041317333,0.7369884,0.9964074,
0.6876462,-0.049776,0.7277707,1.0058811,
0.66888535,-0.033509333,0.7701725,1.1001029,
0.66888535,-0.033509333,0.7701725,1.0570319,
0.66888535,-0.033509333,0.7701725,1.0626872,
-0.7786311,0.035786666,0.72668624,1.0501356,
-0.7374222,0.05053511,0.7363378,1.0488815,
-0.7500018,0.045329776,0.7207218,1.0446674,
-0.75965333,0.045438223,0.7237582,1.0477898,
-0.75965333,0.045438223,0.7237582,1.0601753,
-0.7412178,0.052595556,0.72505957,1.0426964,
-0.74674845,0.043269332,0.7382898,1.0580066,
-0.74674845,0.043269332,0.7382898,1.0508889,
-0.732,0.055198222,0.76485866,1.0628786,
-0.732,0.055198222,0.76485866,1.0533476,
-0.6538116,0.09217778,0.8412036,1.0772188,
-0.6538116,0.09217778,0.8412036,1.1147577,
-0.5469938,0.085779555,0.8792676,1.0376099,
-0.533872,0.08523733,0.89304,1.0545193,
-0.19053689,0.013664,0.9639627,0.9858115,
0.7917529,-0.025592888,0.6381956,1.0185298,
0.75997865,0.005422222,0.6586915,0.99469054,
0.69285154,0.003904,0.71562487,1.012071,
0.69285154,0.003904,0.71562487,1.0244737,
0.69285154,0.003904,0.71562487,0.9480209,
0.69285154,0.003904,0.71562487,1.0094203,
0.69285154,0.003904,0.71562487,0.98762107,
0.69285154,0.003904,0.71562487,0.9976631,
0.59720355,0.040992,0.80704355,1.0016665,
0.5975289,0.035786666,0.80238044,1.0053872,
0.5975289,0.035786666,0.80238044,0.9901534,
0.5975289,0.035786666,0.80238044,1.0053364,
0.6252907,0.032750223,0.786656,1.0040675,
0.14499022,0.08870756,1.0311983,1.0395322,
0.14499022,0.08870756,1.0311983,1.0322767,
-0.6805973,0.0030364443,0.8465173,1.0845833,
-0.65110046,0.0094346665,0.8332871,1.0526053,
-0.64860624,0.016158221,0.799344,1.0239078,
-0.64860624,0.016158221,0.799344,1.0389113,
-0.5619591,0.016592,0.87558043,1.0486434,
-0.549488,0.020712888,0.89705247,1.0598867,
-0.49038577,0.012796444,0.85649425,0.98692966,
-0.49038577,0.012796444,0.85649425,1.0652481,
-0.49038577,0.012796444,0.85649425,1.040114,
-0.49038577,0.012796444,0.85649425,1.0138342,
0.482144,0.04218489,0.91245157,1.0351092,
0.482144,0.04218489,0.91245157,1.0441161,
-0.13219377,0.06658489,1.016016,1.0211995,
-0.22946845,0.062789336,1.0084249,1.0369229,
-0.22263645,0.063873775,1.0118951,1.041744,
-0.22263645,0.063873775,1.0118951,1.0349301,
-0.16385955,0.045438223,0.94541866,0.9111154,
0.38302577,0.07265778,0.9823982,1.0059407,
-0.18891022,0.099009775,1.0802151,1.099758,
-0.18891022,0.099009775,1.0802151,0.97940356,
-0.3535289,0.16104001,1.084336,1.1362395,
-0.3535289,0.16104001,1.084336,0.9940664,
0.5092551,0.11299911,0.899872,1.0267403,
0.56152534,0.064741336,0.8546507,1.0214927,
-0.09098489,0.0037955556,1.0037618,1.0146439,
-0.087731555,0.016049778,1.016016,1.0199673,
-0.112348445,0.027111111,1.0269688,1.0270637,
-0.11180622,0.022339555,1.0159075,1.0302484,
-0.07439289,0.029605333,1.0318489,1.0216267,
-0.07439289,0.029605333,1.0318489,1.0167986,
-0.07439289,0.029605333,1.0318489,1.0176468,
-0.07439289,0.029605333,1.0318489,1.0434102,
-0.07439289,0.029605333,1.0318489,1.0155989,
-0.07439289,0.029605333,1.0318489,1.0200232,
0.09456355,0.044028442,1.0311983,1.0419856,
0.014531556,0.041968,1.0087502,1.0214721,
-0.29768,0.029063111,0.9841333,0.9954869,
-0.29768,0.029063111,0.9841333,1.0579153,
0.31535646,0.040449776,0.9803378,1.0392323,
0.37109688,0.03437689,0.94346666,1.0327932,
-0.114300445,0.031882666,1.0083164,1.0285007,
-0.32641777,0.013013333,1.0303307,1.0251038,
-0.32641777,0.013013333,1.0303307,1.0315698,
-0.12839822,0.026677333,0.9912907,1.0511324,
0.33672,-0.010519111,0.98998934,1.0365604,
-0.037088,0.039473776,1.037705,0.99783224,
-0.18110222,0.042944,1.0741422,1.0043311,
-0.18110222,0.042944,1.0741422,1.0572528,
-0.18110222,0.042944,1.0741422,0.99591875,
0.23846933,-0.018760888,0.962336,1.0146971,
0.23846933,-0.018760888,0.962336,1.0106173,
0.23846933,-0.018760888,0.962336,1.0604435,
0.23846933,-0.018760888,0.962336,1.0406464,
0.35450488,0.030364444,0.9885796,1.0052875,
0.010844445,0.07591111,1.0634062,1.007673,
0.010844445,0.07591111,1.0634062,1.0078063,
0.010844445,0.07591111,1.0634062,1.079621,
0.6765849,0.0030364443,0.77808887,1.0470716,
-0.22187734,0.007808,0.99421865,1.1381251,
-0.174704,0.042401776,1.0426934,1.055618,
-0.174704,0.042401776,1.0426934,1.0343735,
0.8416373,-0.07146489,0.54374045,1.0260247,
0.8416373,-0.07146489,0.54374045,1.0187076,
-0.18891022,0.05725867,1.0417174,1.0397063,
-0.18891022,0.05725867,1.0417174,1.0529444,
-0.5183644,-0.024074666,0.908656,0.9636141,
0.09055111,-0.028954666,1.0017014,1.0234071,
0.5053511,-0.019303111,0.8816533,1.02888,
-0.4823609,-0.010952889,0.82721424,0.98435074,
-0.4823609,-0.010952889,0.82721424,0.9896299,
-0.4823609,-0.010952889,0.82721424,0.996376,
-0.52085865,-0.011712,0.88078576,1.0625038,
-0.396256,0.009868444,0.90073955,1.0624121,
-0.49233776,0.042076442,0.80921245,0.92874175,
-0.26080889,0.09727467,0.92795914,1.087825,
-0.56575465,0.11224,0.89922136,1.0435958,
-0.56575465,0.11224,0.89922136,0.9003536,
-0.29713777,0.095648,0.9028,0.8747839,
0.5988302,-0.045546666,0.8522649,1.0008417,
0.3550471,0.0028195556,0.9089813,0.9493547,
0.3550471,0.0028195556,0.9089813,1.1181023,
0.3550471,0.0028195556,0.9089813,1.0219924,
0.3550471,0.0028195556,0.9089813,1.0227737,
-0.046522666,0.0055306666,1.0258844,1.0265161,
-0.046522666,0.0055306666,1.0258844,1.0256325,
-0.046522666,0.0055306666,1.0258844,1.0238689,
-0.0488,0.001952,1.0220889,1.0250125,
-0.045980442,0.006615111,1.021872,1.0222744,
-0.045980442,0.006615111,1.021872,1.022817,
-0.045980442,0.006615111,1.021872,1.0222241,
-0.043486223,0.009651556,1.0224142,1.0234544,
-0.043486223,0.009651556,1.0224142,1.0237088,
-0.041100442,0.0045546666,1.0221974,1.0233587,
-0.041534223,0.00488,1.0225227,1.0233853,
-0.04511289,0.0035786666,1.0236071,1.0212713,
-0.044353776,0.007374222,1.0254507,1.0250386,
-0.044353776,0.007374222,1.0254507,1.0249095,
-0.044353776,0.007374222,1.0254507,1.0247294,
-0.04413689,0.008133333,1.0239325,1.0242631,
-0.04413689,0.008133333,1.0239325,1.0246103,
-0.045329776,0.0047715553,1.022848,1.0244169,
-0.045329776,0.0047715553,1.022848,1.0225292,
-0.045329776,0.0047715553,1.022848,1.0223744,
-0.045329776,0.0047715553,1.022848,1.023147,
-0.045329776,0.0047715553,1.022848,1.0222796,
-0.046956442,0.003687111,1.0205706,1.0238401,
-0.046956442,0.003687111,1.0205706,1.0246825,
-0.045329776,0.0070488886,1.0245831,1.024995,
-0.04858311,0.006398222,1.0211129,1.022555,
-0.046956442,0.008350222,1.0194862,1.0239072,
-0.046956442,0.008350222,1.0194862,1.0224006,
-0.046956442,0.008350222,1.0194862,1.0230424,
-0.046956442,0.008350222,1.0194862,1.0268471,
-0.046956442,0.008350222,1.0194862,1.022108,
-0.04467911,0.004663111,1.0224142,1.024158,
-0.04467911,0.004663111,1.0224142,1.0239748,
-0.046414223,0.007374222,1.0244746,1.0271032,
-0.054656,0.007916444,1.022848,1.0325233,
-0.054656,0.007916444,1.022848,1.0143249,
-0.054656,0.007916444,1.022848,1.1268975,
-0.6095662,-0.017784888,0.894016,1.0827161,
-0.6095662,-0.017784888,0.894016,1.1125785,
0.735904,-0.11180622,0.6469796,0.9942942,
-0.04272711,0.009000889,1.0234987,1.0231495,
-0.040341333,0.0060728886,1.0237156,1.0246303,
-0.04467911,0.009976889,1.0212213,1.0230707,
-0.04467911,0.009976889,1.0212213,1.0250225,
-0.043811556,0.007374222,1.0229565,1.0224568,
-0.043811556,0.007374222,1.0229565,1.0246845,
-0.043811556,0.007374222,1.0229565,1.0248227,
-0.066259556,-0.009868444,0.9771929,0.9814943,
-0.04218489,-0.06463289,1.0015929,1.0242286,
-0.047281776,-0.058234666,1.0114613,1.0113102,
-0.047281776,-0.058234666,1.0114613,1.0156269,
-0.047281776,-0.058234666,1.0114613,1.0299597,
-0.047281776,-0.058234666,1.0114613,1.0197804,
-0.047281776,-0.058234666,1.0114613,1.019287,
-0.047281776,-0.058234666,1.0114613,1.0316375,
-0.047281776,-0.058234666,1.0114613,0.9982828,
-0.03437689,-0.014314666,1.01016,1.0262437,
-0.03437689,-0.014314666,1.01016,1.0358108,
-0.03437689,-0.014314666,1.01016,1.0294845,
-0.011061333,0.0022773333,1.0157992,1.0102719,
-0.009651556,-0.0040124445,1.0271858,1.0277716,
0.010952889,-0.009651556,1.0124373,1.0115923,
-0.0016266666,-0.021688888,1.0372711,1.0328884,
-0.0016266666,-0.021688888,1.0372711,0.9733709,
-0.0016266666,-0.021688888,1.0372711,0.9772671,
-0.059102222,-0.070922665,1.0182934,1.0238622,
-0.56369424,-0.10074489,0.984784,1.134952,
-0.56369424,-0.10074489,0.984784,0.95618075,
-0.56369424,-0.10074489,0.984784,1.1135311,
-0.56369424,-0.10074489,0.984784,1.0423597,
-0.745664,-0.038606223,0.70922667,1.0298282,
-0.75152,-0.053246222,0.7327591,1.0505756,
-0.732,-0.027544888,0.74067557,1.0273186,
-0.7188782,-0.027978666,0.75314665,1.0412025,
-0.7118293,-0.028846221,0.7609547,1.08633,
-0.7118293,-0.028846221,0.7609547,1.0284269,
-0.7118293,-0.028846221,0.7609547,1.0348275,
-0.70412976,-0.015941333,0.77776355,1.0422254,
-0.69382757,-0.0014097778,0.7836196,1.0677131,
-0.69382757,-0.0014097778,0.7836196,1.0485806,
-0.70629865,-2.1688889E-4,0.7937049,1.06429,
-0.70261157,-0.009543111,0.76626843,1.0397025,
-0.11017956,-0.0026026666,1.0100516,1.014383,
-0.11017956,-0.0026026666,1.0100516,0.97832656,
-0.11017956,-0.0026026666,1.0100516,1.0529674,
-0.11017956,-0.0026026666,1.0100516,1.0181209,
-0.11017956,-0.0026026666,1.0100516,1.0358702,
-0.05639111,0.015290666,1.030873,1.0405952,
-0.080682665,0.018001778,1.0269688,1.0305369,
-0.080682665,0.018001778,1.0269688,1.023629,
-0.080682665,0.018001778,1.0269688,1.0303881,
-0.08556267,0.006615111,1.0340178,1.0375695,
-0.08285156,-0.0018435555,1.0110276,1.0130521,
-0.099009775,-0.005313778,1.0284871,1.0325395,
-0.09890133,0.0057475553,1.0147147,1.0045829,
0.6991413,-0.07862222,0.755424,1.031304,
0.72505957,-0.05053511,0.70434666,1.006814,
0.72505957,-0.05053511,0.70434666,0.9803019,
0.6916587,-0.057475556,0.715408,1.0045664,
0.6916587,-0.057475556,0.715408,1.0101564,
0.58115375,-0.027544888,0.82949156,1.0113481,
0.58115375,-0.027544888,0.82949156,0.9874588,
