Skladowa H, Regulator Alfa, Regulator Beta, Uchyb Alfa, Uchyb Beta, PWM
0.0,0.0,0.0,44.513798,-20.165268,0.0,
0.0,0.0,0.0,44.513798,-20.165268,0.0,
0.0,0.0,0.0,44.513798,-20.165268,0.0,
0.0,0.0,0.0,21.195597,-2.9070206,0.0,
0.0,0.0,0.0,21.195597,-2.9070206,0.0,
0.0,0.0,0.0,3.4717205,-6.1636963,0.0,
0.0,0.0,0.0,3.4717205,-6.1636963,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-46.947437,-24.349846,0.0,
0.0,0.0,0.0,-53.21663,-32.02823,0.0,
0.0,0.0,0.0,-53.21663,-32.02823,0.0,
0.0,0.0,0.0,-53.21663,-32.02823,0.0,
0.0,0.0,0.0,-58.48149,-58.75727,0.0,
0.0,0.0,0.0,-58.48149,-58.75727,0.0,
0.0,0.0,0.0,-58.48149,-58.75727,0.0,
0.0,0.0,0.0,-58.48149,-58.75727,0.0,
0.0,0.0,0.0,-58.48149,-58.75727,0.0,
0.0,0.0,0.0,-57.61434,-62.054695,0.0,
0.0,0.0,0.0,-57.61434,-62.054695,0.0,
0.0,0.0,0.0,-57.61434,-62.054695,0.0,
0.0,0.0,0.0,-57.61434,-62.054695,0.0,
0.0,0.0,0.0,-57.377018,-64.38474,0.0,
0.0,0.0,0.0,-57.377018,-64.38474,0.0,
0.0,0.0,0.0,-57.377018,-64.38474,0.0,
0.0,0.0,0.0,-24.448618,-66.547714,0.0,
0.0,0.0,0.0,-24.448618,-66.547714,0.0,
0.0,0.0,0.0,-24.448618,-66.547714,0.0,
0.0,0.0,0.0,-4.918127,-65.5733,0.0,
0.0,0.0,0.0,-4.918127,-65.5733,0.0,
0.0,0.0,0.0,-4.918127,-65.5733,0.0,
0.0,0.0,0.0,-4.918127,-65.5733,0.0,
0.0,0.0,0.0,-4.918127,-65.5733,0.0,
0.0,0.0,0.0,46.437687,-58.614662,0.0,
0.0,0.0,0.0,46.437687,-58.614662,0.0,
0.0,0.0,0.0,21.964504,-7.9080963,0.0,
0.0,0.0,0.0,-17.809933,-1.0906754,0.0,
0.0,0.0,0.0,-17.809933,-1.0906754,0.0,
0.0,0.0,0.0,-17.809933,-1.0906754,0.0,
0.0,0.0,0.0,-15.092248,-4.147789,0.0,
0.0,0.0,0.0,-15.092248,-4.147789,0.0,
0.0,0.0,0.0,-5.888605,-2.1321182,0.0,
0.0,0.0,0.0,-3.6649408,-0.6400757,0.0,
0.0,0.0,0.0,-3.6649408,-0.6400757,0.0,
0.0,0.0,0.0,-3.6649408,-0.6400757,0.0,
0.0,0.0,0.0,-2.8996592,-0.04850006,0.0,
0.0,0.0,0.0,-2.8996592,-0.04850006,0.0,
0.0,0.0,0.0,-2.8692029,-0.029037476,0.0,
0.0,0.0,0.0,-2.8692029,-0.029037476,0.0,
0.0,0.0,0.0,-2.863002,-0.008071899,0.0,
0.0,0.0,0.0,-2.863002,-0.008071899,0.0,
0.0,0.0,0.0,-2.8388205,-0.012214661,0.0,
0.0,0.0,0.0,-2.8388205,-0.012214661,0.0,
0.0,0.0,0.0,-2.8210583,0.001991272,0.0,
