Skladowa H, Regulator Alfa, Regulator Beta, Uchyb Alfa, Uchyb Beta, PWM
0.0,0.0,0.0,37.94391,39.094193,0.0,
0.0,0.0,0.0,37.94391,39.094193,0.0,
0.0,0.0,0.0,37.94391,39.094193,0.0,
0.0,0.0,0.0,37.94391,39.094193,0.0,
0.0,0.0,0.0,37.94391,39.094193,0.0,
0.0,0.0,0.0,41.120605,2.0419388,0.0,
0.0,0.0,0.0,41.120605,2.0419388,0.0,
0.0,0.0,0.0,36.323227,-6.9740906,0.0,
0.0,0.0,0.0,36.323227,-6.9740906,0.0,
0.0,0.0,0.0,27.97614,-14.418869,0.0,
0.0,0.0,0.0,10.945849,-22.243027,0.0,
0.0,0.0,0.0,10.945849,-22.243027,0.0,
0.0,0.0,0.0,-1.5075179,-24.469963,0.0,
0.0,0.0,0.0,-14.374921,-27.357788,0.0,
0.0,0.0,0.0,-14.374921,-27.357788,0.0,
0.0,0.0,0.0,-14.374921,-27.357788,0.0,
0.0,0.0,0.0,-14.306508,33.012478,0.0,
0.0,0.0,0.0,-14.306508,33.012478,0.0,
0.0,0.0,0.0,-14.306508,33.012478,0.0,
0.0,0.0,0.0,-17.901293,46.604492,0.0,
0.0,0.0,0.0,-21.593325,60.22999,0.0,
0.0,0.0,0.0,-22.139872,63.118713,0.0,
0.0,0.0,0.0,-22.139872,63.118713,0.0,
0.0,0.0,0.0,33.563248,34.294228,0.0,
0.0,0.0,0.0,39.627365,27.034527,0.0,
0.0,0.0,0.0,39.627365,27.034527,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,44.513798,20.165268,0.0,
0.0,0.0,0.0,3.4717205,6.1636963,0.0,
0.0,0.0,0.0,3.4717205,6.1636963,0.0,
0.0,0.0,0.0,3.4717205,6.1636963,0.0,
0.0,0.0,0.0,3.4717205,6.1636963,0.0,
0.0,0.0,0.0,-28.688068,14.733482,0.0,
