X, Y, Z, Dlugosc wektora
0.2188409,0.7842702,0.61748266,1.0024841,
0.2691591,0.7315662,0.67517513,1.0558068,
0.2691591,0.7315662,0.67517513,1.0558068,
0.2691591,0.7315662,0.67517513,1.0558068,
0.2691591,0.7315662,0.67517513,1.0558068,
0.2691591,0.7315662,0.67517513,1.0558068,
0.2691591,0.7315662,0.67517513,1.0558068,
0.21168356,0.69480354,0.7210471,1.021453,
0.21168356,0.69480354,0.7210471,1.021453,
6.1030316E-19,6.1030316E-19,0.0,1.0973892,
-0.15496711,0.013772445,1.0715395,1.0739044,
-0.15496711,0.013772445,1.0715395,1.0739044,
-0.15496711,0.013772445,1.0715395,1.0739044,
-0.15496711,0.013772445,1.0715395,1.0739044,
-0.15496711,0.013772445,1.0715395,1.0228682,
-0.321104,-0.25798932,0.99443555,1.0024275,
-0.321104,-0.25798932,0.99443555,1.0024275,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.1209584,
-0.321104,-0.25798932,0.99443555,1.0144807,
-0.321104,-0.25798932,0.99443555,1.0144807,
-0.321104,-0.25798932,0.99443555,1.0071474,
-0.321104,-0.25798932,0.99443555,1.0071474,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
-0.31242844,0.94802135,0.45145422,1.0486645,
0.28640178,0.8742791,0.466528,1.0032954,
0.28640178,0.8742791,0.466528,1.0032954,
0.28640178,0.8742791,0.466528,1.0032954,
0.69296,0.5337635,0.5959022,1.0437541,
0.69296,0.5337635,0.5959022,1.0437541,
0.76431644,0.279136,0.50372446,0.9587967,
0.15605156,0.4155591,0.9482382,1.0485591,
0.15605156,0.4155591,0.9482382,1.0485591,
-0.6078311,0.6224711,0.686128,1.1038294,
-0.3238151,0.5900462,0.79771733,1.0744995,
-0.3238151,0.5900462,0.79771733,1.0031661,
-0.3238151,0.5900462,0.79771733,1.0031661,
0.67528355,0.29247466,0.7392658,1.0484103,
0.67528355,0.29247466,0.7392658,1.0484103,
0.67528355,0.29247466,0.7392658,1.0484103,
0.77169067,0.032641776,0.62886935,1.0140686,
0.77169067,0.032641776,0.62886935,1.0140686,
0.77169067,0.032641776,0.62886935,1.0140686,
0.77169067,0.032641776,0.62886935,1.0140686,
0.77169067,0.032641776,0.62886935,0.98086405,
0.77169067,0.032641776,0.62886935,0.98086405,
0.77169067,0.032641776,0.62886935,1.0370729,
0.77169067,0.032641776,0.62886935,1.0370729,
0.77169067,0.032641776,0.62886935,1.0370729,
0.3189351,0.533872,0.816912,1.0293759,
0.3189351,0.533872,0.816912,1.0293759,
0.3189351,0.533872,0.816912,0.97878605,
0.3189351,0.533872,0.816912,0.97878605,
-0.40265423,0.70250314,0.7721244,1.0597768,
-0.40265423,0.70250314,0.7721244,1.0597768,
-0.40265423,0.70250314,0.7721244,1.0597768,
-0.31904355,0.5756231,0.7148658,0.94706255,
-0.31904355,0.5756231,0.7148658,0.94706255,
0.07233244,0.5312693,0.89878756,1.0497441,
0.07233244,0.5312693,0.89878756,1.0497441,
0.07233244,0.5312693,0.89878756,1.1360005,
0.07233244,0.5312693,0.89878756,1.1360005,
0.07233244,0.5312693,0.89878756,1.1360005,
-0.06691022,0.27056888,1.0088587,1.048179,
0.532896,0.18999466,0.85996443,1.0137045,
0.532896,0.18999466,0.85996443,1.0137045,
0.532896,0.18999466,0.85996443,1.0137045,
0.532896,0.18999466,0.85996443,1.0137045,
0.78904176,0.096624,0.5746471,1.0105325,
0.78904176,0.096624,0.5746471,1.0209218,
0.78904176,0.096624,0.5746471,1.0209218,
0.78904176,0.096624,0.5746471,1.0209218,
0.78904176,0.096624,0.5746471,1.0209218,
0.76453334,0.13685688,0.6476302,1.0104798,
0.76453334,0.13685688,0.6476302,1.0104798,
0.7588942,0.15138844,0.62474847,0.98933446,
0.7588942,0.15138844,0.62474847,0.98933446,
0.2525671,0.3986418,0.9356587,0.99463093,
0.2525671,0.3986418,0.9356587,0.99463093,
-0.7169262,0.47932443,0.63233954,1.0567024,
-0.7169262,0.47932443,0.63233954,1.0567024,
-0.7169262,0.47932443,0.63233954,1.0567024,
-0.73319286,0.46978134,0.5937333,1.0633137,
-0.73319286,0.46978134,0.5937333,1.0633137,
-0.96136004,0.39235198,0.25310934,1.0577023,
-0.96136004,0.39235198,0.25310934,1.0577023,
-0.9643965,0.38562843,0.22187734,1.0402309,
-0.9643965,0.38562843,0.22187734,1.0402309,
-0.9643965,0.38562843,0.22187734,1.0402309,
-0.9536604,0.37890488,0.22697422,1.0683858,
-0.94097245,0.38758045,0.23868623,1.0606309,
-0.94097245,0.38758045,0.23868623,1.0606309,
-0.9402133,0.40536535,0.26633954,1.0551668,
-0.76626843,0.50339913,0.51619554,1.0525069,
-0.76626843,0.50339913,0.51619554,1.0525069,
-0.76626843,0.50339913,0.51619554,1.0413902,
-0.8173458,0.48810846,0.47834843,1.0444199,
-0.8173458,0.48810846,0.47834843,1.0444199,
-0.8173458,0.48810846,0.47834843,1.0668504,
-0.8173458,0.48810846,0.47834843,1.0668504,
-0.8173458,0.48810846,0.47834843,1.0668504,
-0.8213582,0.480192,0.45102045,1.0491078,
-0.8213582,0.480192,0.45102045,1.0491078,
-0.8633262,0.4534062,0.4331271,0.9828875,
-0.309392,0.56824887,0.88219553,1.0519639,
-0.309392,0.56824887,0.88219553,0.99676055,
-0.309392,0.56824887,0.88219553,0.99676055,
-0.309392,0.56824887,0.88219553,1.03029,
-0.309392,0.56824887,0.88219553,1.03029,
-0.309392,0.56824887,0.88219553,1.046101,
-0.309392,0.56824887,0.88219553,1.046101,
-0.03882311,-0.03632889,1.046272,1.0653152,
-0.03882311,-0.03632889,1.046272,1.0653152,
-0.03882311,-0.03632889,1.046272,1.0378311,
-0.03882311,-0.03632889,1.046272,1.0378311,
-0.03882311,-0.03632889,1.046272,1.0378311,
-0.03882311,-0.03632889,1.046272,1.0383643,
-0.03882311,-0.03632889,1.046272,1.0383643,
-0.055198222,0.0032533333,1.0409582,1.0398762,
-0.055198222,0.0032533333,1.0409582,1.0398762,
-0.055198222,0.0032533333,1.0409582,1.0398762,
-0.055198222,0.0032533333,1.0409582,1.0398762,
-0.055198222,0.002711111,1.0368373,1.0386595,
-0.055198222,0.002711111,1.0368373,1.0386595,
-0.055198222,0.002711111,1.0368373,1.0397512,
-0.055198222,0.002711111,1.0368373,1.0397512,
-0.055198222,0.002711111,1.0368373,1.0397512,
-0.055198222,0.002711111,1.0368373,1.0418264,
-0.05780089,0.0020604443,1.0341263,1.0350748,
-0.05780089,0.0020604443,1.0341263,1.0350748,
-0.05780089,0.0020604443,1.0341263,1.0350748,
-0.058885332,0.0030364443,1.0351022,1.0401444,
-0.058885332,0.0030364443,1.0351022,1.0401444,
-0.058885332,0.0030364443,1.0351022,1.0401444,
-0.056282666,0.005856,1.0399822,1.0385746,
-0.056282666,0.005856,1.0399822,1.0420555,
-0.053571556,0.002711111,1.0360782,1.0388277,
-0.053571556,0.002711111,1.0360782,1.0388277,
-0.057584,0.0035786666,1.0371627,1.0407653,
-0.057584,0.0035786666,1.0371627,1.0407653,
-0.056174222,0.0034702222,1.0364035,1.0387456,
-0.056174222,0.0034702222,1.0364035,1.0387456,
-0.056174222,0.0034702222,1.0364035,1.0387456,
-0.056608,0.005313778,1.0400907,1.0440835,
-0.057258666,0.005856,1.0361867,1.0372509,
-0.057584,0.0017351111,1.0380303,1.0429959,
-0.057584,0.0017351111,1.0380303,1.0339514,
-0.056065775,0.002928,1.0400907,1.0395739,
-0.056065775,0.002928,1.0400907,1.0395739,
-0.056065775,0.002928,1.0400907,1.0395739,
-0.056065775,0.002928,1.0400907,1.0391834,
-0.056065775,0.002928,1.0400907,1.0391834,
-0.05248711,0.0017351111,1.0421511,1.0364484,
-0.057041775,0.0015182222,1.0341263,1.0421327,
-0.057041775,0.0015182222,1.0341263,1.0421327,
-0.057041775,0.0015182222,1.0341263,1.0441451,
-0.057041775,0.018652445,1.038464,1.0366874,
-0.057041775,0.018652445,1.038464,1.0431172,
-0.057041775,0.018652445,1.038464,1.0431172,
-0.057041775,0.018652445,1.038464,1.0431172,
-0.055632,0.00488,1.0375965,1.039284,
-0.055632,0.00488,1.0375965,1.0418731,
-0.055632,0.0047715553,1.0370542,1.0394086,
-0.055632,0.0047715553,1.0370542,1.0394086,
-0.055632,0.0047715553,1.0370542,1.0428395,
-0.055632,0.0047715553,1.0370542,1.0428395,
-0.055632,0.0047715553,1.0370542,1.0428395,
-0.055632,0.0047715553,1.0370542,1.0428395,
-0.056933332,0.0032533333,1.0400907,1.0422246,
-0.056933332,0.0032533333,1.0400907,1.0403017,
-0.056933332,0.0032533333,1.0400907,1.0403017,
-0.05487289,0.0055306666,1.0364035,1.0427175,
-0.05487289,0.0055306666,1.0364035,1.0427175,
-0.057150222,0.0041208887,1.043344,1.0449176,
-0.057909332,0.0018435555,1.0367289,1.0387765,
-0.057909332,0.0018435555,1.0367289,1.0387765,
-0.053788442,0.0010844445,1.0348853,1.0361683,
-0.053788442,0.0010844445,1.0348853,1.0361683,
-0.053788442,0.0010844445,1.0348853,1.0361683,
-0.053788442,0.0010844445,1.0348853,1.0397358,
-0.053788442,0.0010844445,1.0348853,1.0397358,
-0.05736711,0.003144889,1.0382471,1.0438921,
-0.05736711,0.003144889,1.0382471,1.0438921,
-0.05736711,0.003144889,1.0382471,1.0438921,
-0.056282666,0.002711111,1.0396569,1.0441791,
-0.056282666,0.002711111,1.0396569,1.0441791,
-0.056282666,0.002711111,1.0396569,1.0370812,
-0.055089775,0.0023857777,1.0392231,1.0413874,
-0.055089775,0.0023857777,1.0392231,1.0413874,
-0.055089775,0.0023857777,1.0392231,1.0371664,
-0.055089775,0.0023857777,1.0392231,1.0371664,
-0.05541511,0.0049884445,1.042368,1.039503,
-0.05443911,0.005639111,1.0397654,1.036367,
-0.05443911,0.005639111,1.0397654,1.036367,
-0.05443911,0.005639111,1.0397654,1.036367,
-0.054005332,0.005639111,1.0367289,1.0379285,
-0.058017775,0.0015182222,1.0401992,1.0373031,
-0.058017775,0.0015182222,1.0401992,1.0373031,
-0.05368,3.2533333E-4,1.0403075,1.0416903,
-0.05368,3.2533333E-4,1.0403075,1.0416903,
-0.056499556,0.0042293333,1.0366205,1.0384544,
-0.056499556,0.0042293333,1.0366205,1.0384544,
-0.054113775,0.0040124445,1.0392231,1.0383549,
-0.054113775,0.0040124445,1.0392231,1.0383549,
-0.054113775,0.0040124445,1.0392231,1.0360196,
-0.054113775,0.0040124445,1.0392231,1.0360196,
-0.054113775,0.0040124445,1.0392231,1.0378548,
-0.054113775,0.0040124445,1.0392231,1.0378548,
-0.054113775,0.0040124445,1.0392231,1.0378548,
-0.05443911,5.4222223E-4,1.0366205,1.0413728,
-0.05443911,5.4222223E-4,1.0366205,1.0413728,
-0.05443911,5.4222223E-4,1.0366205,1.0413728,
-0.056608,8.6755556E-4,1.0348854,1.0397152,
-0.056065775,0.0034702222,1.0354276,1.0422724,
-0.055957332,0.0033617776,1.0382471,1.0369011,
-0.055957332,0.0033617776,1.0382471,1.0369011,
-0.055957332,0.0033617776,1.0382471,1.0411069,
-0.056282666,0.0067235553,1.0388978,1.0408657,
-0.056282666,0.0067235553,1.0388978,1.0408657,
-0.056282666,0.0024942223,1.037488,1.0375258,
-0.05780089,0.0032533333,1.0410666,1.0398203,
-0.05780089,0.0032533333,1.0410666,1.0398203,
-0.05780089,0.0032533333,1.0410666,1.0398203,
-0.05780089,0.0032533333,1.0410666,1.042949,
-0.05780089,0.0032533333,1.0410666,1.042949,
-0.055089775,0.001952,1.0397654,1.0419786,
-0.055089775,0.001952,1.0397654,1.0419786,
-0.057258666,3.2533333E-4,1.0380303,1.0393827,
-0.057258666,3.2533333E-4,1.0380303,1.0393827,
-0.055957332,0.0015182222,1.0383556,1.0404146,
-0.055957332,0.0015182222,1.0383556,1.0404146,
-0.056174222,0.0028195556,1.0375965,1.0406665,
-0.056174222,0.0028195556,1.0375965,1.0406665,
-0.056174222,0.0028195556,1.0375965,1.0406665,
-0.055523556,0.006398222,1.0398737,1.0362636,
-0.055523556,0.006398222,1.0398737,1.0406308,
-0.055523556,0.006398222,1.0398737,1.0415663,
-0.055957332,0.005422222,1.040416,1.0383111,
-0.056933332,0.0035786666,1.0360782,1.0389344,
-0.056933332,0.0035786666,1.0360782,1.0389344,
-0.056933332,0.0035786666,1.0360782,1.0389344,
-0.054764442,0.005422222,1.0382471,1.0363023,
-0.058234666,0.0059644445,1.0392231,1.0408211,
-0.058234666,0.0059644445,1.0392231,1.0400118,
-0.058234666,0.0059644445,1.0392231,1.0400118,
-0.058234666,0.0015182222,1.0392231,1.0420889,
-0.058234666,0.0015182222,1.0392231,1.0420889,
-0.058234666,0.0015182222,1.0392231,1.0420889,
-0.056933332,0.006398222,1.0410666,1.0427455,
-0.056933332,0.006398222,1.0410666,1.0427455,
-0.054547556,0.0050968886,1.0410666,1.0388823,
-0.054547556,0.0050968886,1.0410666,1.0388823,
-0.057258666,0.0033617776,1.0351022,1.0384148,
-0.057258666,0.0033617776,1.0351022,1.0401243,
-0.057258666,0.0033617776,1.0351022,1.0401243,
-0.05443911,1.08444445E-4,1.0369458,1.039411,
-0.053029332,7.591111E-4,1.0387893,1.0352534,
-0.053029332,7.591111E-4,1.0387893,1.0352534,
-0.056065775,0.0045546666,1.036512,1.0387341,
-0.056065775,0.0045546666,1.036512,1.0387341,
-0.056065775,0.0045546666,1.036512,1.0347244,
-0.056065775,0.0045546666,1.036512,1.0347244,
-0.054764442,0.0055306666,1.0354276,1.0414333,
-0.054764442,0.0055306666,1.0354276,1.0414333,
-0.056716442,2.1688889E-4,1.0391147,1.041793,
-0.056716442,2.1688889E-4,1.0391147,1.041793,
-0.056716442,2.1688889E-4,1.0391147,1.0364327,
-0.056716442,2.1688889E-4,1.0391147,1.0364327,
-0.053788442,0.0065066665,1.038464,1.0369948,
-0.053788442,0.0065066665,1.038464,1.0369948,
-0.053788442,0.0065066665,1.038464,1.0369948,
-0.053788442,0.0065066665,1.038464,1.0397232,
-0.053788442,0.0065066665,1.038464,1.0397232,
-0.05682489,-8.6755556E-4,1.0379218,1.039248,
-0.05682489,-8.6755556E-4,1.0379218,1.039248,
-0.05682489,-8.6755556E-4,1.0379218,1.0385842,
-0.05682489,-8.6755556E-4,1.0379218,1.0385842,
-0.055740442,0.001952,1.0342346,1.0369152,
-0.055740442,0.001952,1.0342346,1.0369152,
-0.055740442,0.001952,1.0342346,1.0369152,
-0.05194489,-0.0034702222,1.0331502,1.0345238,
-0.05194489,-0.0034702222,1.0331502,1.0345238,
-0.052704,0.0018435555,1.0489831,1.0492496,
-0.052704,0.0018435555,1.0489831,1.0492496,
-0.052704,0.0018435555,1.0489831,1.0492496,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
-0.052704,0.0018435555,1.0489831,1.03323,
0.50036263,0.008241777,0.88273776,1.0175157,
0.50036263,0.008241777,0.88273776,1.0175157,
0.6406898,0.008133333,0.78969246,1.0091894,
0.6848267,0.0015182222,0.7405671,1.0164267,
0.6848267,0.0015182222,0.7405671,1.0164267,
