Skladowa H, Regulator Alfa, Regulator Beta, Uchyb Alfa, Uchyb Beta, PWM
0.0,0.0,0.0,3.077974,-0.14891052,0.0,
0.0,0.0,0.0,3.1098752,-0.13627625,0.0,
0.0,0.0,0.0,3.1098752,-0.13627625,0.0,
0.0,0.0,0.0,3.1119847,-0.1431427,0.0,
0.0,0.0,0.0,3.1119847,-0.1431427,0.0,
0.0,0.0,0.0,3.1091707,-0.13656616,0.0,
0.0,0.0,0.0,3.1091707,-0.13656616,0.0,
0.0,0.0,0.0,3.1091707,-0.13656616,0.0,
0.0,0.0,0.0,3.1091707,-0.13656616,0.0,
0.0,0.0,0.0,3.0908554,-0.1278305,0.0,
0.0,0.0,0.0,3.0908554,-0.1278305,0.0,
0.0,0.0,0.0,3.0908554,-0.1278305,0.0,
0.0,0.0,0.0,3.0908554,-0.1278305,0.0,
0.0,0.0,0.0,3.0908554,-0.1278305,0.0,
0.0,0.0,0.0,3.1011326,-0.14568329,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.0934145,-0.16009521,0.0,
0.0,0.0,0.0,3.1040645,-0.13462067,0.0,
0.0,0.0,0.0,3.1040645,-0.13462067,0.0,
0.0,0.0,0.0,3.1232584,-0.13128662,0.0,
0.0,0.0,0.0,3.0968256,-0.14983368,0.0,
0.0,0.0,0.0,3.0968256,-0.14983368,0.0,
0.0,0.0,0.0,3.0968256,-0.14983368,0.0,
0.0,0.0,0.0,3.0888317,-0.14842224,0.0,
0.0,0.0,0.0,3.0888317,-0.14842224,0.0,
0.0,0.0,0.0,3.0891244,-0.15984344,0.0,
0.0,0.0,0.0,3.0891244,-0.15984344,0.0,
0.0,0.0,0.0,3.0986254,-0.15354156,0.0,
0.0,0.0,0.0,3.0986254,-0.15354156,0.0,
0.0,0.0,0.0,3.0944326,-0.1609497,0.0,
0.0,0.0,0.0,3.0944326,-0.1609497,0.0,
0.0,0.0,0.0,3.0955198,-0.1088562,0.0,
0.0,0.0,0.0,3.0955198,-0.1088562,0.0,
0.0,0.0,0.0,3.102107,-0.115730286,0.0,
0.0,0.0,0.0,3.102107,-0.115730286,0.0,
0.0,0.0,0.0,3.1112068,-0.108932495,0.0,
0.0,0.0,0.0,3.1054685,-0.108184814,0.0,
0.0,0.0,0.0,3.1032822,-0.111190796,0.0,
0.0,0.0,0.0,3.0894458,-0.098487854,0.0,
0.0,0.0,0.0,3.0894458,-0.098487854,0.0,
0.0,0.0,0.0,3.0871627,-0.10765076,0.0,
0.0,0.0,0.0,3.0871627,-0.10765076,0.0,
0.0,0.0,0.0,3.0969431,-0.116615295,0.0,
0.0,0.0,0.0,3.0969431,-0.116615295,0.0,
0.0,0.0,0.0,3.0892425,-0.12478638,0.0,
0.0,0.0,0.0,3.098454,-0.12978363,0.0,
0.0,0.0,0.0,3.098454,-0.12978363,0.0,
0.0,0.0,0.0,3.098454,-0.12978363,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.085871,-0.122291565,0.0,
0.0,0.0,0.0,3.125035,-0.12239838,0.0,
0.0,0.0,0.0,3.125035,-0.12239838,0.0,
0.0,0.0,0.0,3.125035,-0.12239838,0.0,
0.0,0.0,0.0,3.125035,-0.12239838,0.0,
0.0,0.0,0.0,3.125035,-0.12239838,0.0,
0.0,0.0,0.0,3.0964391,-0.12641144,0.0,
0.0,0.0,0.0,3.0964391,-0.12641144,0.0,
0.0,0.0,0.0,3.0964391,-0.12641144,0.0,
0.0,0.0,0.0,3.0964391,-0.12641144,0.0,
0.0,0.0,0.0,3.0964391,-0.12641144,0.0,
0.0,0.0,0.0,3.109501,-0.11982727,0.0,
0.0,0.0,0.0,3.109501,-0.11982727,0.0,
0.0,0.0,0.0,3.109501,-0.11982727,0.0,
0.0,0.0,0.0,3.0935256,-0.12952423,0.0,
0.0,0.0,0.0,3.0935256,-0.12952423,0.0,
0.0,0.0,0.0,3.0935256,-0.12952423,0.0,
0.0,0.0,0.0,3.0935256,-0.12952423,0.0,
0.0,0.0,0.0,3.1188939,-0.14279938,0.0,
0.0,0.0,0.0,3.1188939,-0.14279938,0.0,
0.0,0.0,0.0,3.1188939,-0.14279938,0.0,
0.0,0.0,0.0,3.1188939,-0.14279938,0.0,
0.0,0.0,0.0,3.1188939,-0.14279938,0.0,
0.0,0.0,0.0,3.0978746,-0.10858154,0.0,
0.0,0.0,0.0,3.1001961,-0.114715576,0.0,
0.0,0.0,0.0,3.1001961,-0.114715576,0.0,
0.0,0.0,0.0,3.1072712,-0.14420319,0.0,
0.0,0.0,0.0,3.1072712,-0.14420319,0.0,
0.0,0.0,0.0,3.1072712,-0.14420319,0.0,
0.0,0.0,0.0,3.1072712,-0.14420319,0.0,
0.0,0.0,0.0,3.1261992,-0.11437225,0.0,
0.0,0.0,0.0,3.1261992,-0.11437225,0.0,
0.0,0.0,0.0,3.1261992,-0.11437225,0.0,
0.0,0.0,0.0,3.1261992,-0.11437225,0.0,
0.0,0.0,0.0,3.1261992,-0.11437225,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.117283,-0.11647797,0.0,
0.0,0.0,0.0,3.1034653,-0.101119995,0.0,
0.0,0.0,0.0,3.0943673,-0.12617493,0.0,
0.0,0.0,0.0,3.0943673,-0.12617493,0.0,
0.0,0.0,0.0,3.0943673,-0.12617493,0.0,
0.0,0.0,0.0,3.0943673,-0.12617493,0.0,
0.0,0.0,0.0,3.0968764,-0.12986755,0.0,
0.0,0.0,0.0,3.0968764,-0.12986755,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.090721,-0.13391113,0.0,
0.0,0.0,0.0,3.1002884,-0.1248703,0.0,
0.0,0.0,0.0,3.1002884,-0.1248703,0.0,
0.0,0.0,0.0,3.1002884,-0.1248703,0.0,
0.0,0.0,0.0,3.1002884,-0.1248703,0.0,
0.0,0.0,0.0,3.1002884,-0.1248703,0.0,
0.0,0.0,0.0,3.1053123,-0.10853577,0.0,
0.0,0.0,0.0,3.1053123,-0.10853577,0.0,
0.0,0.0,0.0,3.1053123,-0.10853577,0.0,
0.0,0.0,0.0,3.103231,-0.14238739,0.0,
0.0,0.0,0.0,3.103231,-0.14238739,0.0,
0.0,0.0,0.0,3.103231,-0.14238739,0.0,
0.0,0.0,0.0,3.0938907,-0.121925354,0.0,
0.0,0.0,0.0,3.0938907,-0.121925354,0.0,
0.0,0.0,0.0,3.0938907,-0.121925354,0.0,
0.0,0.0,0.0,3.0938907,-0.121925354,0.0,
0.0,0.0,0.0,3.0938907,-0.121925354,0.0,
0.0,0.0,0.0,3.1165211,-0.13663483,0.0,
0.0,0.0,0.0,3.1165211,-0.13663483,0.0,
0.0,0.0,0.0,3.1165211,-0.13663483,0.0,
0.0,0.0,0.0,3.1165211,-0.13663483,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.082152,-0.1355362,0.0,
0.0,0.0,0.0,3.0754786,-0.12873077,0.0,
0.0,0.0,0.0,3.0754786,-0.12873077,0.0,
0.0,0.0,0.0,3.0754786,-0.12873077,0.0,
0.0,0.0,0.0,3.0658064,-0.10572052,0.0,
0.0,0.0,0.0,3.0658064,-0.10572052,0.0,
0.0,0.0,0.0,3.0658064,-0.10572052,0.0,
0.0,0.0,0.0,3.0658064,-0.10572052,0.0,
0.0,0.0,0.0,3.0658064,-0.10572052,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.0735617,-0.121017456,0.0,
0.0,0.0,0.0,3.1079528,-0.10379791,0.0,
0.0,0.0,0.0,3.1079528,-0.10379791,0.0,
0.0,0.0,0.0,3.1079528,-0.10379791,0.0,
0.0,0.0,0.0,3.1160834,-0.121276855,0.0,
0.0,0.0,0.0,3.1160834,-0.121276855,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.1088789,-0.118011475,0.0,
0.0,0.0,0.0,3.0845869,-0.13251495,0.0,
0.0,0.0,0.0,3.1099555,-0.12046814,0.0,
0.0,0.0,0.0,3.1099555,-0.12046814,0.0,
0.0,0.0,0.0,3.085567,-0.1377716,0.0,
0.0,0.0,0.0,3.085567,-0.1377716,0.0,
0.0,0.0,0.0,3.085567,-0.1377716,0.0,
0.0,0.0,0.0,-9.390508,-0.083213806,0.0,
0.0,0.0,0.0,-9.390508,-0.083213806,0.0,
0.0,0.0,0.0,-9.390508,-0.083213806,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-16.890203,-0.076919556,0.0,
0.0,0.0,0.0,-41.758327,0.12722015,0.0,
